Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
construction,construction,1.0,1.0
construction,contractor,0.8666666666666667,0.5652936100959778
construction,project,0.5515873015873015,0.5486624240875244
construction,transportation,0.7235449735449735,0.4917268455028534
construction,railroad,0.3055555555555555,0.4847876727581024
construction,build,0.42777777777777776,0.4821643829345703
construction,equipment,0.4166666666666667,0.4592335820198059
construction,material,0.5416666666666666,0.4523794949054718
construction,investment,0.5722222222222223,0.4466071128845215
construction,city,0.5555555555555555,0.4237712323665619
construction,property,0.4305555555555555,0.421355664730072
construction,plan,0.4444444444444444,0.4211120903491974
construction,road,0.38888888888888884,0.415092796087265
construction,transport,0.611111111111111,0.40997517108917236
construction,company,0.5595238095238095,0.40971508622169495
construction,impact,0.5,0.4054434895515442
construction,house,0.5055555555555555,0.40297043323516846
construction,process,0.5515873015873015,0.40256571769714355
construction,employment,0.4055555555555556,0.40244150161743164
construction,plant,0.5222222222222223,0.40192851424217224
construction,contract,0.8645833333333334,0.3969666361808777
construction,protection,0.7805555555555556,0.3947126567363739
construction,detail,0.5,0.39387479424476624
construction,government,0.5055555555555555,0.38866037130355835
construction,furniture,0.5240740740740741,0.38839778304100037
construction,hardware,0.40277777777777773,0.3839470148086548
construction,area,0.4444444444444444,0.3783382773399353
construction,major,0.5222222222222223,0.3755570948123932
construction,department,0.41111111111111115,0.3746713697910309
construction,fabric,0.47222222222222215,0.37433838844299316
construction,office,0.3333333333333333,0.37305140495300293
construction,estate,0.5833333333333334,0.37120679020881653
construction,residence,0.5092592592592592,0.3699021339416504
construction,home,0.4444444444444444,0.36953961849212646
construction,public,0.47222222222222215,0.3675260543823242
construction,job,0.47222222222222215,0.36646702885627747
construction,system,0.5,0.3655233681201935
construction,worker,0.5,0.36538517475128174
construction,duty,0.38888888888888884,0.3651939332485199
construction,duty,0.38888888888888884,0.3651939332485199
construction,ground,0.5,0.36373817920684814
construction,water,0.5222222222222223,0.3632064759731293
construction,purpose,0.4682539682539682,0.36283305287361145
construction,painting,0.611111111111111,0.3616712987422943
construction,monument,0.6138888888888889,0.3609499931335449
construction,energy,0.5,0.3568122088909149
construction,end,0.47222222222222215,0.3556945025920868
construction,fire,0.4444444444444444,0.3513994812965393
construction,environment,0.4904040404040404,0.3504292070865631
construction,emergency,0.4166666666666667,0.3493611812591553
construction,manufacturer,0.4777777777777778,0.3490836024284363
construction,shape,0.42777777777777776,0.3481540083885193
construction,funding,0.44841269841269843,0.3476357161998749
construction,case,0.5555555555555555,0.34692490100860596
construction,ownership,0.5907407407407408,0.34618592262268066
construction,assistance,0.49444444444444446,0.3448600471019745
construction,unit,0.5555555555555555,0.34384244680404663
construction,vehicle,0.4087301587301588,0.3428296446800232
construction,acquisition,0.6446608946608947,0.33865779638290405
construction,state,0.6166666666666667,0.3374581038951874
construction,result,0.5,0.3352348208427429
construction,foot,0.5555555555555555,0.33507782220840454
construction,strength,0.5472222222222222,0.331746369600296
construction,carpenter,0.5092592592592592,0.3314206004142761
construction,power,0.5222222222222223,0.3311067521572113
construction,authority,0.611111111111111,0.33000093698501587
construction,support,0.576984126984127,0.32909029722213745
construction,community,0.611111111111111,0.3289673924446106
construction,asset,0.5222222222222223,0.3287532925605774
construction,market,0.3333333333333333,0.32745233178138733
construction,component,0.5907407407407408,0.3272024095058441
construction,place,0.42777777777777776,0.3257204592227936
construction,courthouse,0.6658730158730158,0.3223816454410553
construction,performance,0.398989898989899,0.32192906737327576
construction,school,0.47222222222222215,0.32164499163627625
construction,effort,0.47222222222222215,0.32156962156295776
construction,damage,0.0,0.32136455178260803
construction,style,0.5222222222222223,0.32032454013824463
construction,location,0.5833333333333334,0.3199460208415985
construction,location,0.5833333333333334,0.3199460208415985
construction,fund,0.38888888888888884,0.31977662444114685
construction,basis,0.42777777777777776,0.3194350600242615
construction,level,0.0,0.31851688027381897
construction,line,0.4444444444444444,0.318509042263031
construction,research,0.4305555555555555,0.3181285560131073
construction,aid,0.0,0.31664860248565674
construction,cotton,0.6833333333333332,0.31429561972618103
construction,tree,0.5555555555555555,0.3132365643978119
construction,town,0.5555555555555555,0.3114777207374573
construction,knowledge,0.2962962962962963,0.31120070815086365
construction,distribution,0.736111111111111,0.3103239834308624
construction,product,0.576984126984127,0.31029531359672546
construction,county,0.6833333333333332,0.31024572253227234
construction,plantation,0.7000000000000001,0.3099735975265503
construction,interest,0.6138888888888889,0.3089989423751831
construction,university,0.5055555555555555,0.30828171968460083
construction,train,0.5055555555555555,0.30784115195274353
construction,use,0.47222222222222215,0.3077918291091919
construction,light,0.42777777777777776,0.30724430084228516
construction,part,0.38888888888888884,0.30715319514274597
construction,court,0.7824074074074074,0.3067396879196167
construction,street,0.6666666666666666,0.3055630028247833
construction,supplier,0.5277777777777778,0.3053918778896332
construction,task,0.38888888888888884,0.3026455342769623
construction,suit,0.5555555555555555,0.30141010880470276
construction,occupation,0.7388888888888889,0.30029743909835815
construction,resource,0.6138888888888889,0.2998795509338379
construction,decision,0.5472222222222222,0.2997022271156311
construction,weather,0.48412698412698413,0.29877641797065735
construction,metallurgy,0.4055555555555556,0.298602432012558
construction,field,0.0,0.2984022796154022
construction,course,0.6833333333333332,0.2976730763912201
construction,piece,0.42777777777777776,0.29638776183128357
construction,portfolio,0.5240740740740741,0.29567137360572815
construction,focus,0.5444444444444444,0.29553326964378357
construction,idea,0.0,0.2954830527305603
construction,degree,0.4166666666666667,0.2951885759830475
construction,church,0.5833333333333334,0.29398149251937866
construction,century,0.6436507936507937,0.2935790419578552
construction,organization,0.626984126984127,0.29352930188179016
construction,responsibility,0.4761904761904762,0.29339468479156494
construction,service,0.4682539682539682,0.29328593611717224
construction,double,0.5,0.2905694246292114
construction,association,0.6446608946608947,0.2898218333721161
construction,situation,0.7870370370370371,0.28981950879096985
construction,cabin,0.5222222222222223,0.2896207273006439
construction,movement,0.5416666666666666,0.289449006319046
construction,household,0.5092592592592592,0.2890171706676483
construction,entry,0.6166666666666667,0.28848797082901
construction,manner,0.5,0.288253515958786
construction,study,0.6166666666666667,0.28745192289352417
construction,hospital,0.5277777777777778,0.28727611899375916
construction,bank,0.4444444444444444,0.2870675325393677
construction,specialty,0.4259259259259259,0.28637611865997314
construction,vessel,0.4166666666666667,0.2862979769706726
construction,force,0.5055555555555555,0.2843054234981537
construction,river,0.42777777777777776,0.2841813862323761
construction,attention,0.6666666666666666,0.2839946448802948
construction,activity,0.5277777777777778,0.28373074531555176
construction,acre,0.5555555555555555,0.2834729850292206
construction,customer,0.6944444444444445,0.28305959701538086
construction,branch,0.47222222222222215,0.28295499086380005
construction,crew,0.5555555555555555,0.2825343906879425
construction,station,0.6190476190476191,0.2815066874027252
construction,heat,0.4444444444444444,0.2809527516365051
construction,employee,0.40277777777777773,0.28031042218208313
construction,type,0.4444444444444444,0.27999165654182434
construction,portion,0.6746031746031745,0.27904921770095825
construction,action,0.5833333333333334,0.2783041000366211
construction,tourist,0.7182539682539684,0.27829214930534363
construction,position,0.6388888888888888,0.27802538871765137
construction,point,0.6166666666666667,0.2779000997543335
