Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
name,word,0.0,0.556566596031189
name,list,0.0,0.4851793348789215
name,address,0.5952380952380952,0.48047733306884766
name,origin,0.0,0.450178325176239
name,instance,0.5833333333333334,0.4489974081516266
name,character,0.4537037037037037,0.4467468559741974
name,message,0.5952380952380952,0.4462811052799225
name,type,0.5,0.4440159797668457
name,owner,0.48333333333333334,0.44154220819473267
name,father,0.611111111111111,0.43968141078948975
name,information,0.5606060606060607,0.4395724833011627
name,reason,0.4444444444444444,0.43900904059410095
name,thing,0.0,0.43863973021507263
name,company,0.46428571428571425,0.4311312735080719
name,fact,0.5,0.4255819320678711
name,sister,0.47222222222222215,0.4254091680049896
name,right,0.0,0.42065608501434326
name,symbol,0.47222222222222215,0.4165530800819397
name,ancestor,0.5972222222222222,0.4112599790096283
name,descendant,0.45,0.4101375341415405
name,page,0.6666666666666666,0.4092825949192047
name,text,0.0,0.4083295166492462
name,parent,0.611111111111111,0.4061068892478943
name,status,0.47222222222222215,0.4048250615596771
name,person,0.47222222222222215,0.40471863746643066
name,statement,0.5833333333333334,0.4040479063987732
name,comment,0.5952380952380952,0.40273264050483704
name,place,0.6333333333333333,0.40036746859550476
name,mother,0.611111111111111,0.3997424244880676
name,number,0.775,0.39764320850372314
name,idea,0.5,0.39752212166786194
name,website,0.46428571428571425,0.39422833919525146
name,website,0.46428571428571425,0.39422833919525146
name,wife,0.5,0.3901005685329437
name,country,0.0,0.3896031677722931
name,official,0.0,0.38723427057266235
name,language,0.4166666666666667,0.3843391537666321
name,permission,0.39999999999999997,0.38295164704322815
name,request,0.46428571428571425,0.3803224265575409
name,order,0.48333333333333334,0.37962350249290466
name,think,0.0,0.3785760998725891
name,mail,0.5,0.37648969888687134
name,entity,0.47222222222222215,0.37647706270217896
name,user,0.5,0.3761541545391083
name,use,0.5277777777777778,0.37523794174194336
name,write,0.48333333333333334,0.3746853172779083
name,account,0.46428571428571425,0.37390604615211487
name,birthplace,0.0,0.37274304032325745
