Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
chemical,ingredient,0.31666666666666665,0.5433620810508728
chemical,plant,0.0,0.5200993418693542
chemical,water,0.44166666666666665,0.4717654585838318
chemical,material,0.6833333333333332,0.46106642484664917
chemical,treatment,0.4583333333333333,0.45704036951065063
chemical,process,0.5119047619047619,0.43563419580459595
chemical,metallurgy,0.5499999999999999,0.4306844472885132
chemical,component,0.49074074074074076,0.42472609877586365
chemical,product,0.4226190476190476,0.42323893308639526
chemical,energy,0.4305555555555555,0.42310330271720886
chemical,human,0.6583333333333333,0.4149504601955414
chemical,effect,0.5277777777777778,0.4127485752105713
chemical,equipment,0.4583333333333333,0.4066513776779175
chemical,damage,0.5138888888888888,0.40522781014442444
chemical,smoke,0.3833333333333333,0.4026477336883545
chemical,research,0.47222222222222215,0.4005587100982666
chemical,quantity,0.4166666666666667,0.39897119998931885
chemical,environment,0.43813131313131315,0.3972164988517761
chemical,food,0.0,0.3963444232940674
chemical,use,0.4861111111111111,0.3940804898738861
chemical,heat,0.5833333333333334,0.39352354407310486
chemical,cause,0.5499999999999999,0.38963544368743896
chemical,cause,0.5499999999999999,0.38963544368743896
chemical,result,0.5277777777777778,0.38615554571151733
chemical,activity,0.5,0.3821888267993927
chemical,blood,0.0,0.3800288140773773
chemical,major,0.44166666666666665,0.37970998883247375
chemical,manufacturer,0.4305555555555555,0.3787734806537628
chemical,supplier,0.3333333333333333,0.3776988089084625
chemical,impact,0.5138888888888888,0.37724533677101135
chemical,transport,0.0,0.3767496943473816
chemical,agent,0.44166666666666665,0.3733881115913391
chemical,risk,0.4583333333333333,0.3703695237636566
chemical,animal,0.6388888888888888,0.3693717420101166
chemical,consequence,0.5492424242424242,0.3644635081291199
chemical,distribution,0.40277777777777773,0.36231014132499695
chemical,specialty,0.6601851851851852,0.3605174720287323
chemical,disease,0.4900793650793651,0.3603871166706085
chemical,source,0.3611111111111111,0.3548741638660431
chemical,fire,0.4166666666666667,0.3547435998916626
chemical,study,0.0,0.3497258722782135
chemical,aid,0.4861111111111111,0.3494974672794342
chemical,influence,0.49074074074074076,0.3429955244064331
chemical,protection,0.44722222222222224,0.3423227071762085
chemical,type,0.4583333333333333,0.3418166935443878
chemical,system,0.5277777777777778,0.33644622564315796
chemical,origin,0.4305555555555555,0.3355075716972351
chemical,strength,0.4166666666666667,0.3352736532688141
chemical,fraction,0.5,0.33213305473327637
chemical,field,0.3833333333333333,0.3293406665325165
chemical,construction,0.4305555555555555,0.3287733197212219
chemical,force,0.5499999999999999,0.32584017515182495
chemical,basis,0.44166666666666665,0.3252277374267578
chemical,household,0.5694444444444444,0.3217802941799164
chemical,light,0.3833333333333333,0.3211451470851898
chemical,intelligence,0.4444444444444444,0.32030031085014343
chemical,ability,0.4226190476190476,0.3198188841342926
