Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
healer,priest,0.4444444444444444,0.5386254787445068
healer,practitioner,0.3333333333333333,0.5201290249824524
healer,doctor,0.4444444444444444,0.3960079550743103
healer,physician,0.4259259259259259,0.38654592633247375
healer,preacher,0.7222222222222222,0.3825904428958893
healer,believer,0.7222222222222222,0.3822154104709625
healer,servant,0.5396825396825397,0.35457345843315125
healer,skill,0.45555555555555555,0.35340461134910583
healer,teacher,0.746031746031746,0.3512084186077118
healer,raid,0.47222222222222215,0.34593236446380615
healer,scholar,0.6428571428571429,0.34363195300102234
healer,blessing,0.3611111111111111,0.3417544364929199
healer,blacksmith,0.3444444444444444,0.32838720083236694
healer,prayer,0.6666666666666666,0.3256802558898926
healer,pastor,0.5555555555555555,0.32298216223716736
healer,weapon,0.5555555555555555,0.31902632117271423
healer,activist,0.4305555555555555,0.3175339698791504
healer,hero,0.611111111111111,0.316713809967041
healer,missionary,0.4222222222222222,0.31225401163101196
healer,master,0.6666666666666666,0.31028565764427185
healer,researcher,0.6055555555555555,0.3057231903076172
healer,painter,0.6428571428571429,0.3042995035648346
healer,person,0.4444444444444444,0.30377262830734253
healer,enemy,0.5777777777777778,0.2977251708507538
healer,mother,0.5555555555555555,0.2975110709667206
healer,soldier,0.6428571428571429,0.29459404945373535
healer,worker,0.5555555555555555,0.287490576505661
healer,herb,0.611111111111111,0.2871931195259094
healer,overseer,0.5138888888888888,0.28704598546028137
healer,patient,0.5396825396825397,0.2833477854728699
healer,seamstress,0.6055555555555555,0.2828464210033417
healer,trader,0.6666666666666666,0.282090961933136
healer,politician,0.4222222222222222,0.2820824980735779
healer,historian,0.5185185185185185,0.27921366691589355
healer,bishop,0.0,0.2790490686893463
healer,artist,0.4444444444444444,0.2789134979248047
healer,father,0.6666666666666666,0.2774656116962433
healer,ability,0.5396825396825397,0.2757995128631592
healer,grandfather,0.3383838383838384,0.2747941017150879
healer,pain,0.47222222222222215,0.2737850546836853
healer,woman,0.45555555555555555,0.27128612995147705
healer,belief,0.6666666666666666,0.26979923248291016
healer,damage,0.5555555555555555,0.26403385400772095
healer,instructor,0.4222222222222222,0.261029988527298
healer,tourguide,0.4259259259259259,0.2598966658115387
healer,genius,0.4444444444444444,0.25749045610427856
healer,pilgrim,0.5396825396825397,0.2552470266819
healer,man,0.5,0.2533809542655945
healer,care,0.4444444444444444,0.2528960406780243
healer,gospel,0.38888888888888884,0.2506710886955261
healer,attack,0.4444444444444444,0.2502805292606354
healer,blood,0.45555555555555555,0.24965789914131165
healer,journalist,0.48888888888888893,0.24847374856472015
healer,victim,0.0,0.2431691735982895
healer,speaker,0.746031746031746,0.24313993752002716
healer,life,0.47222222222222215,0.24301500618457794
healer,religion,0.5277777777777778,0.24198615550994873
healer,eye,0.6666666666666666,0.24069619178771973
healer,role,0.4444444444444444,0.2394072711467743
healer,human,0.5777777777777778,0.23938097059726715
healer,author,0.5555555555555555,0.2384708672761917
healer,veteran,0.6428571428571429,0.23812268674373627
healer,energy,0.6666666666666666,0.23792427778244019
healer,truth,0.0,0.23512783646583557
healer,character,0.6203703703703703,0.23393630981445312
healer,creator,0.6428571428571429,0.23235464096069336
healer,pet,0.5,0.23105885088443756
healer,narrator,0.5277777777777778,0.2305145114660263
healer,carpenter,0.6203703703703703,0.2302141785621643
healer,level,0.5888888888888889,0.22970877587795258
healer,guide,0.45555555555555555,0.22915887832641602
healer,thing,0.45555555555555555,0.22882598638534546
healer,strength,0.3611111111111111,0.22818325459957123
healer,professor,0.5185185185185185,0.22748754918575287
healer,combatant,0.4259259259259259,0.22607755661010742
healer,organizer,0.611111111111111,0.2254638969898224
healer,actor,0.5777777777777778,0.2245405614376068
healer,help,0.8,0.22407275438308716
healer,judge,0.45555555555555555,0.2238396555185318
healer,prisoner,0.5277777777777778,0.22284746170043945
healer,merchant,0.5138888888888888,0.2226230353116989
healer,witness,0.4365079365079365,0.2213117480278015
healer,descendant,0.5111111111111111,0.22008129954338074
healer,resident,0.5277777777777778,0.21868637204170227
healer,hospital,0.4305555555555555,0.2178872525691986
healer,death,0.5777777777777778,0.21786470711231232
healer,aid,0.5,0.217306450009346
healer,prince,0.4444444444444444,0.21624092757701874
healer,power,0.5777777777777778,0.21589376032352448
healer,treatment,0.611111111111111,0.21550650894641876
healer,fear,0.75,0.21531161665916443
healer,grandparent,0.47979797979797983,0.21520879864692688
healer,deceased,0.5138888888888888,0.21429312229156494
healer,wife,0.47222222222222215,0.21337825059890747
healer,lawyer,0.6666666666666666,0.2131904810667038
healer,chef,0.611111111111111,0.2118915170431137
healer,slave,0.5888888888888889,0.21023564040660858
healer,pilgrimage,0.5111111111111111,0.21012508869171143
healer,animal,0.5555555555555555,0.20932063460350037
healer,church,0.5555555555555555,0.20908741652965546
healer,disease,0.6428571428571429,0.2078993171453476
healer,sister,0.5555555555555555,0.2077392041683197
healer,supporter,0.35185185185185186,0.20768287777900696
healer,horse,0.5777777777777778,0.206715926527977
healer,viewpoint,0.4259259259259259,0.20638485252857208
healer,relationship,0.5833333333333334,0.20612911880016327
healer,feel,0.6388888888888888,0.20610308647155762
healer,practice,0.5277777777777778,0.2054492086172104
healer,focus,0.0,0.20490510761737823
healer,chance,0.6666666666666666,0.204544335603714
healer,colonist,0.4305555555555555,0.20345427095890045
healer,photographer,0.47222222222222215,0.20339106023311615
healer,villain,0.373015873015873,0.20290698111057281
healer,queen,0.5777777777777778,0.20250459015369415
healer,ancestor,0.5138888888888888,0.20174305140972137
healer,battle,0.6666666666666666,0.20133784413337708
healer,congregation,0.47222222222222215,0.20035725831985474
healer,child,0.5777777777777778,0.20010799169540405
healer,instance,0.5277777777777778,0.19999811053276062
healer,justice,0.4365079365079365,0.1998925805091858
healer,boy,0.0,0.19868521392345428
healer,friendship,0.3444444444444444,0.1986619234085083
healer,captain,0.4365079365079365,0.19851157069206238
healer,cave,0.4444444444444444,0.19841893017292023
healer,reputation,0.5111111111111111,0.19805891811847687
healer,village,0.5317460317460317,0.19755421578884125
healer,struggle,0.5138888888888888,0.1975536048412323
healer,neighbor,0.5277777777777778,0.19697228074073792
healer,society,0.4365079365079365,0.1966327726840973
healer,reason,0.5555555555555555,0.19653107225894928
healer,birth,0.0,0.1962287425994873
healer,laborer,0.5317460317460317,0.19495689868927002
healer,knowledge,0.5185185185185185,0.19474272429943085
healer,figure,0.38888888888888884,0.1921914666891098
healer,situation,0.4259259259259259,0.19125519692897797
healer,think,0.45555555555555555,0.19029878079891205
healer,conversation,0.47222222222222215,0.19004690647125244
healer,widow,0.0,0.18933670222759247
healer,funeral,0.5396825396825397,0.18916703760623932
healer,desire,0.5555555555555555,0.18910790979862213
healer,princess,0.4305555555555555,0.18853259086608887
healer,symptom,0.0,0.18815059959888458
healer,spouse,0.4444444444444444,0.18771988153457642
healer,participant,0.5050505050505051,0.187496617436409
healer,girl,0.47222222222222215,0.1869688183069229
healer,promise,0.4365079365079365,0.18659751117229462
healer,cause,0.5777777777777778,0.18635523319244385
healer,cause,0.5777777777777778,0.18635523319244385
healer,firefighter,0.3383838383838384,0.18558081984519958
healer,guard,0.5777777777777778,0.18536897003650665
healer,catcher,0.6428571428571429,0.18528659641742706
healer,tree,0.611111111111111,0.1847020387649536
healer,camp,0.47222222222222215,0.18453659117221832
healer,circumstance,0.4166666666666667,0.18442822992801666
healer,agent,0.41111111111111115,0.18392108380794525
healer,fire,0.47222222222222215,0.18358227610588074
healer,suffer,0.5555555555555555,0.18342913687229156
healer,difficulty,0.4222222222222222,0.18337689340114594
healer,vessel,0.5555555555555555,0.18333247303962708
healer,world,0.45555555555555555,0.18227234482765198
healer,mission,0.0,0.1822565346956253
healer,mission,0.0,0.1822565346956253
healer,class,0.41111111111111115,0.1819535195827484
healer,counsel,0.4365079365079365,0.1813630759716034
healer,collector,0.5,0.18081869184970856
healer,gift,0.0,0.18033917248249054
