Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
owner,owner,1.0,1.0
owner,ownership,0.9259259259259258,0.6232563257217407
owner,buyer,0.6,0.5728055238723755
owner,company,0.44761904761904764,0.5559816360473633
owner,manager,0.6761904761904761,0.5473421812057495
owner,property,0.5472222222222222,0.547036349773407
owner,estate,0.45555555555555555,0.5084894895553589
owner,broker,0.7000000000000001,0.5001484155654907
owner,seller,0.5777777777777778,0.4878709316253662
owner,employee,0.44166666666666665,0.4863511025905609
owner,permission,0.5333333333333333,0.4824390709400177
owner,resident,0.44166666666666665,0.46726393699645996
owner,attorney,0.6833333333333332,0.46634361147880554
owner,wife,0.6333333333333333,0.46269333362579346
owner,person,0.5777777777777778,0.4593290686607361
owner,house,0.6,0.4583760201931
owner,shop,0.0,0.45351701974868774
owner,home,0.6333333333333333,0.4470275938510895
owner,restaurant,0.3666666666666667,0.44653603434562683
owner,parent,0.5888888888888889,0.4453469514846802
owner,residence,0.43703703703703706,0.4450463652610779
owner,father,0.5777777777777778,0.4358881115913391
owner,lawyer,0.7000000000000001,0.4341473877429962
owner,contractor,0.6333333333333333,0.4273117184638977
owner,behalf,0.45555555555555555,0.42698606848716736
owner,sale,0.48333333333333334,0.42070555686950684
owner,dog,0.5111111111111111,0.4185529947280884
owner,officer,0.6761904761904761,0.416361540555954
owner,trader,0.5777777777777778,0.41512906551361084
owner,customer,0.5499999999999999,0.4147830903530121
owner,employer,0.5499999999999999,0.4125986695289612
owner,contract,0.6583333333333333,0.41218382120132446
owner,neighbor,0.6583333333333333,0.4114904999732971
owner,family,0.0,0.4098777770996094
owner,agent,0.43333333333333335,0.4048745334148407
owner,auction,0.0,0.4019589424133301
owner,plaintiff,0.43703703703703706,0.40143269300460815
owner,publisher,0.0,0.39864200353622437
owner,photographer,0.5222222222222223,0.3968266248703003
owner,purchase,0.44166666666666665,0.3958997428417206
owner,store,0.43333333333333335,0.3925319015979767
owner,location,0.44166666666666665,0.39214083552360535
owner,location,0.44166666666666665,0.39214083552360535
owner,pet,0.0,0.3910486698150635
owner,defendant,0.37407407407407406,0.39020130038261414
owner,reason,0.45555555555555555,0.3883334696292877
owner,condition,0.5407407407407407,0.3861784338951111
owner,director,0.3833333333333333,0.3835955262184143
owner,bidder,0.5777777777777778,0.3816581070423126
owner,deceased,0.44166666666666665,0.3807239830493927
owner,vehicle,0.44761904761904764,0.38040298223495483
owner,veteran,0.5619047619047619,0.3802831172943115
owner,sister,0.5777777777777778,0.38006168603897095
owner,responsibility,0.5285714285714286,0.3783136308193207
owner,chef,0.48333333333333334,0.3776060938835144
owner,right,0.0,0.37607458233833313
owner,president,0.37407407407407406,0.37293586134910583
owner,mother,0.7000000000000001,0.3719971179962158
owner,worker,0.6555555555555556,0.3718709945678711
