Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
expert,researcher,0.48888888888888893,0.5838842391967773
expert,knowledge,0.4259259259259259,0.5520889759063721
expert,research,0.625,0.5121442079544067
expert,practitioner,0.5833333333333334,0.5072263479232788
expert,lawyer,0.5555555555555555,0.5058687925338745
expert,historian,0.35185185185185186,0.49009767174720764
expert,guide,0.45555555555555555,0.48307105898857117
expert,attorney,0.5138888888888888,0.47856080532073975
expert,instructor,0.3444444444444444,0.47658267617225647
expert,journalist,0.5111111111111111,0.467166006565094
expert,author,0.4444444444444444,0.4588417410850525
expert,scholar,0.4365079365079365,0.4526228606700897
expert,professor,0.5,0.4497717320919037
expert,veteran,0.6428571428571429,0.44821256399154663
expert,physician,0.4259259259259259,0.4371940493583679
expert,assistance,0.4222222222222222,0.43359485268592834
expert,counsel,0.4365079365079365,0.43159252405166626
expert,broker,0.5555555555555555,0.4253210127353668
expert,master,0.5555555555555555,0.4244431257247925
expert,contractor,0.3444444444444444,0.4232977032661438
expert,resource,0.5277777777777778,0.42136186361312866
expert,help,0.611111111111111,0.41889533400535583
expert,skill,0.0,0.4116726219654083
expert,information,0.5050505050505051,0.41147083044052124
expert,doctor,0.38888888888888884,0.41103899478912354
expert,practice,0.625,0.4074004590511322
expert,study,0.0,0.3973008096218109
expert,intelligence,0.47222222222222215,0.39549729228019714
expert,trader,0.5555555555555555,0.39269882440567017
expert,resident,0.625,0.38650035858154297
expert,reputation,0.6055555555555555,0.38389766216278076
expert,specialty,0.5,0.3811844289302826
expert,photographer,0.47222222222222215,0.37825411558151245
expert,consumer,0.5277777777777778,0.377847820520401
expert,testimony,0.5185185185185185,0.377406507730484
expert,attention,0.35185185185185186,0.37694114446640015
expert,editor,0.5555555555555555,0.3759283721446991
expert,course,0.38888888888888884,0.37420469522476196
expert,introduction,0.3333333333333333,0.3728848695755005
expert,director,0.5138888888888888,0.37236568331718445
expert,provider,0.5138888888888888,0.37093955278396606
expert,witness,0.4365079365079365,0.3696436285972595
expert,chef,0.47222222222222215,0.3696154057979584
expert,manager,0.5396825396825397,0.367376446723938
expert,care,0.4444444444444444,0.3669814169406891
expert,company,0.4365079365079365,0.3643456697463989
expert,opportunity,0.5909090909090909,0.3641098737716675
expert,estate,0.5555555555555555,0.363905131816864
expert,owner,0.5777777777777778,0.36362510919570923
expert,report,0.7777777777777777,0.36057528853416443
expert,genius,0.4444444444444444,0.35990235209465027
expert,tool,0.0,0.3594761788845062
expert,overview,0.5138888888888888,0.35610729455947876
expert,fact,0.47222222222222215,0.35491064190864563
expert,buyer,0.5777777777777778,0.35469162464141846
expert,website,0.5396825396825397,0.3543422222137451
expert,website,0.5396825396825397,0.3543422222137451
expert,article,0.0,0.3542090654373169
expert,world,0.45555555555555555,0.35161784291267395
expert,agent,0.5777777777777778,0.34994450211524963
expert,risk,0.0,0.3499418795108795
expert,department,0.7111111111111112,0.34912171959877014
expert,focus,0.0,0.3484099209308624
expert,teacher,0.6428571428571429,0.34684455394744873
expert,person,0.5555555555555555,0.3461078703403473
expert,objective,0.5185185185185185,0.34554675221443176
expert,customer,0.5138888888888888,0.34435462951660156
expert,job,0.0,0.34424203634262085
expert,case,0.47222222222222215,0.343555212020874
expert,investment,0.48888888888888893,0.343241810798645
expert,activist,0.4305555555555555,0.34068334102630615
expert,software,0.3611111111111111,0.33964648842811584
expert,authority,0.35185185185185186,0.33669495582580566
expert,judge,0.45555555555555555,0.3358478546142578
expert,book,0.0,0.3353936970233917
expert,organization,0.5,0.3325333595275879
expert,individual,0.0,0.3321785032749176
expert,basis,0.0,0.3320622444152832
expert,instruction,0.3383838383838384,0.3297225534915924
expert,role,0.47222222222222215,0.32733532786369324
expert,artist,0.4444444444444444,0.3268596827983856
expert,worker,0.38888888888888884,0.3259830176830292
expert,participant,0.5909090909090909,0.3259042799472809
expert,speaker,0.6626984126984127,0.3254300653934479
expert,process,0.5396825396825397,0.3250853717327118
expert,officer,0.5396825396825397,0.32490620017051697
expert,interest,0.6388888888888888,0.32421520352363586
expert,producer,0.5138888888888888,0.32392624020576477
expert,decision,0.4305555555555555,0.323712557554245
expert,ability,0.4365079365079365,0.32259491086006165
expert,market,0.5555555555555555,0.32161927223205566
expert,responsibility,0.4603174603174603,0.3212127983570099
expert,aid,0.0,0.3203360140323639
expert,specialization,0.4603174603174603,0.31965503096580505
expert,service,0.5396825396825397,0.3194354772567749
expert,equipment,0.7333333333333334,0.3186677396297455
expert,community,0.4259259259259259,0.3183497488498688
expert,behalf,0.4444444444444444,0.3182147443294525
expert,trial,0.0,0.31768858432769775
expert,painter,0.6626984126984127,0.3174982964992523
expert,conversation,0.5833333333333334,0.31709760427474976
expert,background,0.4222222222222222,0.3159218728542328
expert,task,0.0,0.3156720995903015
expert,association,0.41919191919191917,0.3152332603931427
expert,human,0.0,0.31451690196990967
expert,faculty,0.4365079365079365,0.3144686222076416
expert,jury,0.47222222222222215,0.3140415549278259
expert,success,0.4365079365079365,0.31332531571388245
expert,asset,0.5777777777777778,0.313041090965271
expert,organisation,0.5,0.3119572699069977
expert,right,0.45555555555555555,0.3118029236793518
expert,situation,0.4259259259259259,0.3107728362083435
expert,detail,0.4444444444444444,0.3102175295352936
expert,field,0.45555555555555555,0.3098260462284088
expert,creator,0.5317460317460317,0.30973777174949646
expert,viewpoint,0.611111111111111,0.3074370324611664
expert,reason,0.4444444444444444,0.3066222667694092
expert,review,0.5555555555555555,0.3065653443336487
expert,supplier,0.625,0.3064078688621521
expert,student,0.5396825396825397,0.30628037452697754
expert,carpenter,0.6203703703703703,0.3050519526004791
expert,idea,0.47222222222222215,0.3041379153728485
