Noun,Class,Jaro-Winkler_Score,Cosine_Sim_Score
service,service,1.0,1.0
service,customer,0.5119047619047619,0.6729664206504822
service,provider,0.6904761904761904,0.6600979566574097
service,assistance,0.6571428571428571,0.5498090982437134
service,access,0.4365079365079365,0.5392570495605469
service,company,0.0,0.5327162742614746
service,request,0.5079365079365079,0.4836185574531555
service,transportation,0.30952380952380953,0.4810676872730255
service,mail,0.46428571428571425,0.4789499044418335
service,charge,0.5396825396825397,0.4685325622558594
service,information,0.32251082251082247,0.4638093113899231
service,equipment,0.5873015873015873,0.4622775614261627
service,care,0.42857142857142855,0.4615430533885956
service,public,0.5396825396825397,0.4604256749153137
service,responsibility,0.5357142857142857,0.45445770025253296
service,transport,0.41798941798941797,0.4424693286418915
service,website,0.6190476190476191,0.4408608376979828
service,website,0.6190476190476191,0.4408608376979828
service,order,0.3952380952380952,0.44053587317466736
service,location,0.3452380952380952,0.44025710225105286
service,location,0.3452380952380952,0.44025710225105286
service,employee,0.5119047619047619,0.4400184452533722
service,account,0.0,0.4355767071247101
service,system,0.5396825396825397,0.4341939687728882
service,community,0.41798941798941797,0.42762625217437744
service,time,0.46428571428571425,0.420112282037735
service,software,0.5119047619047619,0.42010942101478577
service,support,0.42857142857142855,0.4191243648529053
service,exchange,0.6011904761904762,0.4179465174674988
service,emergency,0.5886243386243386,0.416913241147995
service,office,0.6428571428571429,0.41556403040885925
service,job,0.0,0.4147900938987732
service,process,0.6190476190476191,0.410201758146286
service,individual,0.32857142857142857,0.4082818925380707
service,vehicle,0.7142857142857143,0.40775516629219055
service,address,0.5238095238095238,0.4062783122062683
service,organization,0.48412698412698413,0.40460240840911865
service,opportunity,0.48917748917748916,0.40359756350517273
service,resource,0.7130952380952381,0.4026798903942108
service,supplier,0.6011904761904762,0.4024743139743805
service,station,0.5238095238095238,0.40206319093704224
service,contractor,0.49523809523809526,0.3993065357208252
service,reputation,0.46507936507936504,0.39833056926727295
service,basis,0.5619047619047619,0.396168977022171
service,department,0.5761904761904763,0.3957938253879547
service,home,0.46428571428571425,0.3940625786781311
service,duty,0.0,0.39273542165756226
service,duty,0.0,0.39273542165756226
service,place,0.5619047619047619,0.39225003123283386
service,database,0.4226190476190476,0.3917292356491089
service,distribution,0.44841269841269843,0.3903398811817169
service,day,0.0,0.38951578736305237
service,restaurant,0.46507936507936504,0.3870592415332794
service,user,0.7261904761904763,0.38635721802711487
service,employment,0.49523809523809526,0.38556721806526184
service,product,0.5238095238095238,0.38533687591552734
service,shop,0.46428571428571425,0.38462433218955994
service,use,0.6507936507936508,0.3841119110584259
service,consumer,0.5119047619047619,0.38322535157203674
service,destination,0.45598845598845594,0.38243526220321655
service,funeral,0.5238095238095238,0.38219156861305237
service,option,0.4365079365079365,0.3813552260398865
service,number,0.4365079365079365,0.3803951144218445
service,transaction,0.4783549783549783,0.3790476322174072
service,line,0.46428571428571425,0.3779646158218384
service,value,0.44761904761904764,0.37665337324142456
service,task,0.46428571428571425,0.3766404986381531
service,contract,0.5119047619047619,0.3764064610004425
service,help,0.46428571428571425,0.37635549902915955
service,manner,0.4365079365079365,0.3753303289413452
service,effort,0.5396825396825397,0.374572217464447
service,behalf,0.4365079365079365,0.3735610246658325
service,purpose,0.5238095238095238,0.3733157515525818
service,plan,0.0,0.371305912733078
service,broker,0.5396825396825397,0.3709166646003723
service,purchase,0.6011904761904762,0.37021878361701965
service,knowledge,0.41798941798941797,0.3697548508644104
service,tool,0.0,0.3691651523113251
service,mission,0.5238095238095238,0.3679823577404022
service,mission,0.5238095238095238,0.3679823577404022
service,message,0.5079365079365079,0.3600875437259674
service,price,0.7904761904761904,0.3597206771373749
service,organisation,0.48412698412698413,0.35945650935173035
service,manager,0.42857142857142855,0.3582356870174408
service,invoice,0.7142857142857143,0.3562389016151428
service,authority,0.5026455026455027,0.3547545075416565
service,ownership,0.5873015873015873,0.35474762320518494
service,institution,0.32251082251082247,0.35267898440361023
service,travel,0.6428571428571429,0.3514251708984375
service,arrival,0.5079365079365079,0.3509851396083832
service,unit,0.46428571428571425,0.3508053719997406
service,merchant,0.6011904761904762,0.35056236386299133
service,attention,0.5026455026455027,0.3492608666419983
service,owner,0.5619047619047619,0.3483898937702179
service,environment,0.6562770562770562,0.3471401631832123
service,success,0.6190476190476191,0.3470105230808258
service,area,0.42857142857142855,0.34657347202301025
service,passenger,0.5873015873015873,0.3463510274887085
service,hospital,0.5119047619047619,0.34572675824165344
service,ability,0.42857142857142855,0.3449476957321167
service,content,0.42857142857142855,0.34473365545272827
service,money,0.44761904761904764,0.34298017621040344
service,event,0.5619047619047619,0.3429025709629059
service,performance,0.6450216450216449,0.3427160978317261
service,property,0.3452380952380952,0.3426712453365326
service,market,0.5396825396825397,0.342549204826355
service,family,0.4365079365079365,0.34220877289772034
service,person,0.5396825396825397,0.3417080342769623
service,specialty,0.5886243386243386,0.3416752219200134
service,worker,0.5396825396825397,0.3407113254070282
service,agent,0.44761904761904764,0.33934760093688965
service,respect,0.6761904761904761,0.33924850821495056
service,hour,0.46428571428571425,0.33920255303382874
service,treatment,0.4761904761904761,0.338890016078949
service,part,0.46428571428571425,0.3366686999797821
service,occasion,0.3452380952380952,0.3366124927997589
service,response,0.6071428571428571,0.3354511559009552
service,meeting,0.5238095238095238,0.3351493179798126
service,hardware,0.5119047619047619,0.33489543199539185
service,change,0.4365079365079365,0.3339526653289795
service,guide,0.5619047619047619,0.3335270285606384
service,patient,0.5238095238095238,0.3326942026615143
service,officer,0.6190476190476191,0.33257296681404114
service,list,0.46428571428571425,0.3315483331680298
service,investment,0.6047619047619048,0.33035722374916077
service,asset,0.5619047619047619,0.32965391874313354
service,protection,0.4904761904761905,0.32922685146331787
service,instance,0.6011904761904762,0.3283396065235138
service,train,0.5619047619047619,0.32765424251556396
service,buyer,0.5619047619047619,0.32723474502563477
service,employer,0.5119047619047619,0.32475486397743225
service,donation,0.4226190476190476,0.3220757246017456
service,point,0.44761904761904764,0.3214001953601837
service,ship,0.5952380952380952,0.321267306804657
service,news,0.46428571428571425,0.3209573030471802
service,room,0.46428571428571425,0.3199808597564697
service,crew,0.42857142857142855,0.31964007019996643
service,government,0.5738095238095239,0.31917181611061096
service,meal,0.46428571428571425,0.3184570372104645
service,honor,0.44761904761904764,0.31843212246894836
service,right,0.44761904761904764,0.3178885579109192
service,estate,0.5317460317460317,0.31786051392555237
service,major,0.44761904761904764,0.3174000084400177
service,status,0.4365079365079365,0.3171016573905945
service,decision,0.4900793650793651,0.31688106060028076
service,food,0.0,0.3161657750606537
service,intelligence,0.4682539682539682,0.31559428572654724
service,promise,0.6190476190476191,0.3154594302177429
service,instruction,0.5616883116883117,0.3154428005218506
service,reason,0.373015873015873,0.31456002593040466
service,guest,0.44761904761904764,0.3142140507698059
service,feature,0.5238095238095238,0.31384703516960144
service,gift,0.0,0.31358906626701355
service,relationship,0.44841269841269843,0.31351354718208313
service,city,0.0,0.3131800889968872
service,aid,0.0,0.31203362345695496
service,set,0.6507936507936508,0.3113148510456085
service,focus,0.0,0.3107122480869293
service,end,0.4920634920634921,0.3103489875793457
