Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
select,option,0.0,0.6393726468086243
select,list,0.6388888888888888,0.5457513928413391
select,item,0.47222222222222215,0.4886648654937744
select,order,0.45555555555555555,0.47354570031166077
select,individual,0.0,0.452754408121109
select,use,0.6666666666666666,0.43831124901771545
select,access,0.38888888888888884,0.43814578652381897
select,user,0.611111111111111,0.43186330795288086
select,instance,0.5138888888888888,0.43132007122039795
select,set,0.6666666666666666,0.42774859070777893
select,value,0.5777777777777778,0.41856130957603455
select,feature,0.5396825396825397,0.4166327714920044
select,purchase,0.4305555555555555,0.4151220917701721
select,destination,0.47979797979797983,0.41303572058677673
select,request,0.6428571428571429,0.41199520230293274
select,input,0.45555555555555555,0.40772610902786255
select,address,0.4365079365079365,0.40188395977020264
select,location,0.625,0.3994412422180176
select,location,0.625,0.3994412422180176
select,change,0.4444444444444444,0.3981592357158661
select,database,0.4305555555555555,0.39771997928619385
select,type,0.47222222222222215,0.39557740092277527
select,number,0.4444444444444444,0.3914862275123596
select,store,0.5777777777777778,0.38897648453712463
select,box,0.0,0.3870137929916382
select,category,0.3611111111111111,0.38505372405052185
select,text,0.611111111111111,0.3847217261791229
select,information,0.41919191919191917,0.3818931579589844
select,page,0.47222222222222215,0.37535059452056885
select,task,0.47222222222222215,0.371460884809494
select,color,0.45555555555555555,0.3676954507827759
select,view,0.47222222222222215,0.36700642108917236
select,target,0.5555555555555555,0.3662269711494446
select,quantity,0.4305555555555555,0.36529988050460815
select,object,0.6666666666666666,0.36271220445632935
select,ability,0.5396825396825397,0.36133265495300293
select,product,0.5396825396825397,0.35581403970718384
select,coordinate,0.5111111111111111,0.3521762192249298
select,image,0.45555555555555555,0.3473850190639496
select,field,0.5777777777777778,0.3472154140472412
select,specialty,0.7333333333333334,0.3468882441520691
select,position,0.5277777777777778,0.34561991691589355
select,string,0.4444444444444444,0.3431536853313446
select,right,0.45555555555555555,0.3427049517631531
select,tool,0.47222222222222215,0.3387351930141449
select,return,0.4444444444444444,0.33793342113494873
select,customer,0.5138888888888888,0.33453336358070374
select,content,0.373015873015873,0.33382606506347656
select,component,0.5185185185185185,0.3336245119571686
select,document,0.5138888888888888,0.3305143117904663
select,opportunity,0.41919191919191917,0.32340165972709656
select,focus,0.45555555555555555,0.3232139050960541
select,place,0.5888888888888889,0.32289472222328186
select,line,0.4444444444444444,0.3224625587463379
select,printer,0.373015873015873,0.32098591327667236
select,output,0.4444444444444444,0.31996023654937744
select,website,0.5396825396825397,0.3196816146373749
select,website,0.5396825396825397,0.3196816146373749
select,size,0.611111111111111,0.3196553885936737
select,resource,0.5138888888888888,0.3176169693470001
select,shop,0.47222222222222215,0.31637629866600037
select,help,0.611111111111111,0.3161908984184265
select,background,0.4222222222222222,0.3151233196258545
select,event,0.7000000000000001,0.31489697098731995
select,status,0.5555555555555555,0.31442004442214966
select,provider,0.4305555555555555,0.3141346275806427
select,class,0.45555555555555555,0.30832919478416443
select,write,0.41111111111111115,0.3056710958480835
select,area,0.47222222222222215,0.3046993613243103
select,entry,0.45555555555555555,0.3033238351345062
select,context,0.373015873015873,0.3031010925769806
select,service,0.6428571428571429,0.30292490124702454
select,price,0.41111111111111115,0.30187809467315674
select,recipient,0.6203703703703703,0.30136942863464355
select,time,0.47222222222222215,0.3007704019546509
select,software,0.5277777777777778,0.2969628870487213
select,invoice,0.4365079365079365,0.29659852385520935
select,drag,0.0,0.2958680987358093
select,mail,0.47222222222222215,0.29520729184150696
select,account,0.5396825396825397,0.29517263174057007
select,message,0.373015873015873,0.29499462246894836
select,participant,0.3383838383838384,0.29419100284576416
select,instruction,0.47979797979797983,0.2934134602546692
select,level,0.5888888888888889,0.2916085422039032
select,result,0.6944444444444443,0.2910834550857544
select,source,0.5555555555555555,0.28950515389442444
select,process,0.373015873015873,0.2885291874408722
select,master,0.5555555555555555,0.288493275642395
select,supplier,0.625,0.2877160608768463
select,support,0.5396825396825397,0.2876697778701782
select,parent,0.5555555555555555,0.2856989800930023
select,portfolio,0.4259259259259259,0.2839265763759613
select,buyer,0.45555555555555555,0.2827968895435333
select,session,0.5396825396825397,0.2823526859283447
select,manufacturer,0.5,0.2822949290275574
select,group,0.0,0.28083017468452454
select,guide,0.45555555555555555,0.2799937427043915
select,region,0.4444444444444444,0.27933013439178467
select,ticket,0.5555555555555555,0.2790502905845642
select,script,0.5555555555555555,0.2785673439502716
select,shift,0.5777777777777778,0.27819323539733887
select,chance,0.38888888888888884,0.2770097851753235
select,plan,0.47222222222222215,0.2759395241737366
select,furniture,0.4259259259259259,0.2747142016887665
select,topic,0.45555555555555555,0.2735673487186432
select,candidate,0.4259259259259259,0.27310988306999207
select,state,0.5888888888888889,0.27308592200279236
select,country,0.4365079365079365,0.27102527022361755
select,manager,0.4365079365079365,0.2704779803752899
select,integer,0.5396825396825397,0.27039405703544617
select,rank,0.0,0.2684745788574219
select,transaction,0.5909090909090909,0.26771974563598633
select,detail,0.4444444444444444,0.2676250636577606
select,hardware,0.0,0.2648715674877167
select,environment,0.41919191919191917,0.26485028862953186
select,reason,0.4444444444444444,0.26446205377578735
select,point,0.45555555555555555,0.2637718915939331
select,style,0.7300000000000001,0.262290894985199
select,consumer,0.5277777777777778,0.2622079849243164
select,collection,0.6055555555555555,0.26136207580566406
select,desire,0.5555555555555555,0.2598420977592468
select,person,0.4444444444444444,0.25862571597099304
select,public,0.5555555555555555,0.2578875720500946
select,subject,0.7714285714285715,0.25769659876823425
select,unit,0.47222222222222215,0.2570343315601349
select,theme,0.5777777777777778,0.25605490803718567
select,charge,0.4444444444444444,0.25539836287498474
select,play,0.47222222222222215,0.25499653816223145
select,faculty,0.5317460317460317,0.2549154758453369
select,shape,0.5777777777777778,0.254584938287735
select,end,0.5,0.2532525062561035
select,permission,0.4222222222222222,0.2520848512649536
select,entity,0.5555555555555555,0.25132429599761963
select,market,0.5555555555555555,0.25110676884651184
select,read,0.47222222222222215,0.2493830770254135
select,merchant,0.625,0.24751010537147522
select,broker,0.4444444444444444,0.2474655956029892
select,action,0.0,0.2461021989583969
select,earn,0.47222222222222215,0.24595767259597778
select,basis,0.45555555555555555,0.24592535197734833
select,department,0.48888888888888893,0.24556463956832886
select,character,0.5185185185185185,0.24515892565250397
select,case,0.611111111111111,0.2450551986694336
select,pair,0.0,0.24480877816677094
select,statement,0.6203703703703703,0.24365872144699097
select,decision,0.5277777777777778,0.24256035685539246
select,representation,0.5674603174603174,0.24239355325698853
select,word,0.0,0.24126586318016052
select,skill,0.5777777777777778,0.24097631871700287
select,frequency,0.611111111111111,0.2406342476606369
select,property,0.5277777777777778,0.2402500957250595
select,fraction,0.5277777777777778,0.23924195766448975
select,assistance,0.48888888888888893,0.23912586271762848
select,equipment,0.611111111111111,0.23867203295230865
select,system,0.5555555555555555,0.23839640617370605
select,purpose,0.0,0.23806063830852509
select,medium,0.4444444444444444,0.2380082756280899
select,receiver,0.5138888888888888,0.23793451488018036
select,rest,0.6388888888888888,0.2376815527677536
select,invitation,0.4222222222222222,0.23698876798152924
select,overview,0.5277777777777778,0.2367086559534073
select,course,0.4444444444444444,0.23649919033050537
select,office,0.38888888888888884,0.23628759384155273
select,manner,0.4444444444444444,0.2361898571252823
select,gift,0.47222222222222215,0.23557890951633453
select,majority,0.4305555555555555,0.23481035232543945
select,care,0.47222222222222215,0.23358042538166046
select,pet,0.5,0.23354128003120422
select,distribution,0.5,0.23317256569862366
select,probability,0.41919191919191917,0.2329719066619873
select,auction,0.5396825396825397,0.2319827526807785
select,company,0.0,0.23127621412277222
select,major,0.0,0.23020406067371368
select,build,0.45555555555555555,0.23017235100269318
select,resolution,0.6055555555555555,0.23015271127223969
select,seller,0.8444444444444443,0.22985075414180756
select,university,0.5111111111111111,0.22957727313041687
select,symbol,0.4444444444444444,0.2276018261909485
select,exchange,0.5277777777777778,0.22748371958732605
select,tree,0.611111111111111,0.2274683117866516
select,award,0.0,0.22569678723812103
select,interest,0.5138888888888888,0.22516374289989471
select,speaker,0.6428571428571429,0.22463752329349518
select,part,0.47222222222222215,0.22455956041812897
select,institution,0.5050505050505051,0.22429506480693817
select,reward,0.4444444444444444,0.22421696782112122
select,travel,0.4444444444444444,0.2239742875099182
select,job,0.0,0.22357015311717987
select,room,0.0,0.22305652499198914
select,guest,0.5777777777777778,0.2227623015642166
select,portion,0.4365079365079365,0.22257684171199799
select,donation,0.4305555555555555,0.2213604897260666
select,duration,0.4305555555555555,0.2213318943977356
select,whole,0.5777777777777778,0.22059351205825806
select,member,0.5555555555555555,0.2204897105693817
select,asset,0.7000000000000001,0.22042173147201538
select,figure,0.4444444444444444,0.21950744092464447
select,photo,0.45555555555555555,0.21943970024585724
select,difficulty,0.5111111111111111,0.21917930245399475
select,child,0.45555555555555555,0.219148188829422
select,home,0.47222222222222215,0.2184271216392517
select,memory,0.4444444444444444,0.21727408468723297
select,vehicle,0.5396825396825397,0.2164544314146042
select,student,0.6428571428571429,0.21568843722343445
select,knowledge,0.5185185185185185,0.21560218930244446
select,practice,0.5277777777777778,0.21547938883304596
select,language,0.4305555555555555,0.2152664214372635
select,bank,0.0,0.2138657122850418
select,trial,0.45555555555555555,0.2137862592935562
select,organization,0.4166666666666667,0.21358466148376465
select,branch,0.4444444444444444,0.21278387308120728
select,employer,0.625,0.2127057909965515
select,ship,0.47222222222222215,0.21112069487571716
select,report,0.5555555555555555,0.21050433814525604
select,suit,0.611111111111111,0.21011312305927277
select,attempt,0.5396825396825397,0.20996050536632538
select,dimension,0.4259259259259259,0.2095641791820526
select,sale,0.6388888888888888,0.20928995311260223
select,objective,0.611111111111111,0.20922942459583282
select,occasion,0.4305555555555555,0.20878493785858154
select,wedding,0.4365079365079365,0.20862601697444916
select,eye,0.6666666666666666,0.2084813117980957
select,association,0.5909090909090909,0.20801663398742676
select,employee,0.625,0.20659209787845612
select,party,0.45555555555555555,0.2065843790769577
select,employment,0.6888888888888888,0.2065572738647461
select,responsibility,0.3253968253968254,0.20543162524700165
select,specialization,0.6634920634920635,0.20523139834403992
select,editor,0.5555555555555555,0.20510563254356384
select,attention,0.35185185185185186,0.20466971397399902
select,emergency,0.611111111111111,0.20354832708835602
select,native,0.4444444444444444,0.2027299851179123
select,investment,0.5222222222222223,0.2024044245481491
select,double,0.5555555555555555,0.20187129080295563
