Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
send,mail,0.0,0.686505913734436
send,request,0.46428571428571425,0.6336578726768494
send,message,0.42857142857142855,0.6208721995353699
send,address,0.46428571428571425,0.5531198382377625
send,write,0.0,0.5441453456878662
send,invitation,0.45,0.5180143713951111
send,order,0.48333333333333334,0.5170952677726746
send,help,0.5,0.5107002854347229
send,permission,0.45,0.49685877561569214
send,website,0.46428571428571425,0.46967124938964844
send,website,0.46428571428571425,0.46967124938964844
send,information,0.44696969696969696,0.4685770571231842
send,list,0.0,0.45040634274482727
send,return,0.47222222222222215,0.4476816952228546
send,recipient,0.4537037037037037,0.4426203668117523
send,account,0.0,0.4405096173286438
send,chance,0.47222222222222215,0.44037720561027527
send,invoice,0.46428571428571425,0.43112874031066895
send,greeting,0.4583333333333333,0.4294417202472687
send,donation,0.4166666666666667,0.42545250058174133
send,gift,0.0,0.4218467175960541
send,number,0.47222222222222215,0.4186724126338959
send,exchange,0.5833333333333334,0.4172704219818115
send,page,0.0,0.41353005170822144
send,use,0.7222222222222222,0.41329503059387207
send,time,0.0,0.412418007850647
send,text,0.5,0.41064170002937317
send,response,0.5972222222222222,0.4081438481807709
send,opportunity,0.0,0.4076280891895294
send,behalf,0.47222222222222215,0.4032018780708313
send,right,0.0,0.40300559997558594
send,box,0.0,0.40196242928504944
send,read,0.6666666666666666,0.39304208755493164
send,money,0.48333333333333334,0.3926878273487091
send,reason,0.47222222222222215,0.3907533586025238
send,option,0.0,0.38776689767837524
send,assistance,0.45,0.3875942528247833
send,purchase,0.0,0.38597261905670166
send,feel,0.5,0.3823431730270386
send,comment,0.0,0.3815893232822418
send,support,0.46428571428571425,0.3806709945201874
send,service,0.5952380952380952,0.38059255480766296
send,customer,0.4583333333333333,0.3797273635864258
send,promise,0.0,0.37953487038612366
send,person,0.47222222222222215,0.37911638617515564
send,charge,0.0,0.37637123465538025
send,change,0.47222222222222215,0.37257495522499084
send,attempt,0.46428571428571425,0.3698509633541107
send,petition,0.4583333333333333,0.3671661615371704
send,place,0.0,0.36429253220558167
send,think,0.48333333333333334,0.3632481098175049
send,document,0.4583333333333333,0.3615281283855438
send,office,0.0,0.35920485854148865
send,day,0.0,0.35878363251686096
send,set,0.7777777777777778,0.35610586404800415
send,ship,0.5,0.355915904045105
send,input,0.48333333333333334,0.3519116938114166
send,job,0.0,0.34986191987991333
send,word,0.5,0.34949183464050293
send,rest,0.5,0.3489811420440674
send,user,0.6666666666666666,0.34878218173980713
send,attention,0.5740740740740741,0.34839779138565063
send,desire,0.4444444444444444,0.34707218408584595
send,ability,0.0,0.3454008400440216
send,cause,0.0,0.34314805269241333
send,cause,0.0,0.34314805269241333
send,item,0.5,0.34260016679763794
send,idea,0.5,0.3420579135417938
send,individual,0.5666666666666667,0.3398318886756897
send,destination,0.7045454545454546,0.3391765356063843
send,access,0.47222222222222215,0.3376327157020569
send,buyer,0.0,0.3373817503452301
send,home,0.0,0.3356521725654602
send,official,0.0,0.33495044708251953
send,couple,0.0,0.3318653106689453
send,ticket,0.0,0.33015909790992737
send,report,0.47222222222222215,0.3294949531555176
send,arrival,0.0,0.329469233751297
send,thing,0.48333333333333334,0.32894349098205566
send,script,0.47222222222222215,0.3283218443393707
send,store,0.48333333333333334,0.3278031349182129
send,mean,0.6666666666666666,0.32708388566970825
send,earn,0.6666666666666666,0.3266851305961609
send,photo,0.0,0.32532259821891785
send,bank,0.5,0.3243330121040344
send,target,0.0,0.32412073016166687
send,occasion,0.0,0.32302361726760864
send,conversation,0.38888888888888884,0.32061153650283813
send,reward,0.611111111111111,0.32039982080459595
send,point,0.48333333333333334,0.31998372077941895
send,result,0.4444444444444444,0.319895476102829
send,effort,0.47222222222222215,0.31874164938926697
send,force,0.0,0.3138680160045624
send,reader,0.611111111111111,0.3137148320674896
send,situation,0.4537037037037037,0.3135837912559509
send,task,0.0,0.3134464621543884
send,meeting,0.46428571428571425,0.313425749540329
send,statement,0.5740740740740741,0.31316787004470825
send,thousand,0.0,0.3130086064338684
send,employer,0.4583333333333333,0.3112933933734894
send,prayer,0.0,0.3109217584133148
send,party,0.0,0.31039026379585266
send,seller,0.611111111111111,0.3099082410335541
send,plan,0.5,0.30989646911621094
send,doctor,0.0,0.30967655777931213
send,news,0.5,0.3093845844268799
send,emergency,0.4537037037037037,0.30936864018440247
send,instance,0.4166666666666667,0.30865246057510376
send,coordinate,0.39999999999999997,0.307152658700943
