Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
happen,thing,0.5777777777777778,0.7255299687385559
happen,think,0.5777777777777778,0.7049745321273804
happen,reason,0.5555555555555555,0.7033751606941223
happen,cause,0.5777777777777778,0.65962815284729
happen,cause,0.5777777777777778,0.65962815284729
happen,mean,0.611111111111111,0.653906524181366
happen,fact,0.47222222222222215,0.647942841053009
happen,situation,0.5185185185185185,0.6476792693138123
happen,time,0.47222222222222215,0.6198403239250183
happen,chance,0.6944444444444443,0.6176114678382874
happen,change,0.6944444444444443,0.6078684329986572
happen,place,0.5888888888888889,0.5980599522590637
happen,idea,0.4444444444444444,0.5926970839500427
happen,feel,0.47222222222222215,0.5698732733726501
happen,end,0.0,0.567349374294281
happen,right,0.0,0.5658280253410339
happen,result,0.0,0.5397650599479675
happen,rest,0.0,0.5309152603149414
happen,life,0.47222222222222215,0.5270465612411499
happen,whole,0.5777777777777778,0.524941086769104
happen,promise,0.5396825396825397,0.5248221158981323
happen,point,0.5777777777777778,0.5184380412101746
happen,fear,0.47222222222222215,0.5164912343025208
happen,suffer,0.4444444444444444,0.5145288109779358
happen,consequence,0.3383838383838384,0.5097388625144958
happen,truth,0.0,0.5094720721244812
happen,outcome,0.4365079365079365,0.5038204789161682
happen,day,0.5,0.5036037564277649
happen,attention,0.611111111111111,0.4999900162220001
happen,couple,0.5555555555555555,0.49098896980285645
happen,conclusion,0.4222222222222222,0.4897315204143524
happen,circumstance,0.4166666666666667,0.4886168837547302
happen,help,0.611111111111111,0.48377272486686707
happen,suspect,0.5396825396825397,0.47492122650146484
happen,opportunity,0.5909090909090909,0.47362056374549866
happen,struggle,0.4305555555555555,0.47361642122268677
happen,person,0.5555555555555555,0.470765620470047
happen,world,0.0,0.4646156132221222
happen,money,0.45555555555555555,0.4643525779247284
happen,desire,0.4444444444444444,0.4603147804737091
happen,event,0.5777777777777778,0.459331750869751
happen,conversation,0.3333333333333333,0.4576649069786072
happen,fate,0.611111111111111,0.4559449851512909
happen,course,0.4444444444444444,0.45449015498161316
happen,impact,0.38888888888888884,0.4514513909816742
happen,attempt,0.5317460317460317,0.4489664137363434
happen,decision,0.5277777777777778,0.44823169708251953
happen,majority,0.4305555555555555,0.44632142782211304
happen,year,0.47222222222222215,0.4448041319847107
happen,write,0.45555555555555555,0.44238224625587463
happen,success,0.4365079365079365,0.4418877065181732
happen,decade,0.5555555555555555,0.4411763548851013
happen,story,0.0,0.43991419672966003
happen,relationship,0.47222222222222215,0.4389685392379761
happen,effort,0.0,0.43703147768974304
happen,instance,0.5138888888888888,0.4356309175491333
happen,issue,0.45555555555555555,0.4311341345310211
happen,belief,0.4444444444444444,0.4298463761806488
happen,plan,0.6388888888888888,0.42943722009658813
happen,part,0.4444444444444444,0.4289875030517578
happen,major,0.45555555555555555,0.4282490313053131
happen,death,0.45555555555555555,0.42787569761276245
