Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
endpoint,component,0.5648148148148148,0.4269774556159973
endpoint,user,0.4583333333333333,0.38891327381134033
endpoint,provider,0.5,0.36429429054260254
endpoint,symptom,0.4900793650793651,0.3586519956588745
endpoint,address,0.4226190476190476,0.35669299960136414
endpoint,object,0.5277777777777778,0.35612356662750244
endpoint,duration,0.6833333333333332,0.3315676152706146
endpoint,outcome,0.4226190476190476,0.3302728831768036
endpoint,response,0.6666666666666666,0.3282864987850189
endpoint,subcomponent,0.5277777777777778,0.3268481492996216
endpoint,value,0.0,0.3264792561531067
endpoint,entity,0.7777777777777778,0.31854137778282166
endpoint,integer,0.3452380952380952,0.3179318904876709
endpoint,target,0.4305555555555555,0.31661608815193176
endpoint,instance,0.5,0.31344759464263916
endpoint,context,0.4900793650793651,0.3067254424095154
endpoint,input,0.6583333333333333,0.3058677613735199
endpoint,access,0.4305555555555555,0.3050939738750458
endpoint,issuer,0.0,0.2951374650001526
endpoint,transaction,0.537878787878788,0.2928827702999115
endpoint,patient,0.6904761904761904,0.2916093170642853
endpoint,probability,0.6212121212121212,0.2882358431816101
endpoint,database,0.4166666666666667,0.2853826880455017
endpoint,hardware,0.4166666666666667,0.28377968072891235
endpoint,output,0.5277777777777778,0.28374648094177246
endpoint,objective,0.4583333333333333,0.2793094217777252
endpoint,artery,0.4305555555555555,0.27856752276420593
endpoint,status,0.0,0.2782604396343231
endpoint,ontology,0.5,0.2781924605369568
endpoint,risk,0.0,0.27685123682022095
endpoint,message,0.4226190476190476,0.27636709809303284
endpoint,result,0.5277777777777778,0.2739487588405609
endpoint,coordinate,0.6416666666666667,0.2652871906757355
endpoint,point,0.7416666666666667,0.26522955298423767
endpoint,document,0.6666666666666666,0.2650221586227417
endpoint,fraction,0.5833333333333334,0.2649288475513458
endpoint,software,0.4166666666666667,0.26159846782684326
endpoint,destination,0.654040404040404,0.26102733612060547
endpoint,product,0.6071428571428571,0.26050543785095215
endpoint,request,0.5119047619047619,0.25829029083251953
endpoint,datum,0.44166666666666665,0.25797194242477417
endpoint,process,0.5119047619047619,0.25753623247146606
endpoint,system,0.0,0.2558276355266571
endpoint,agent,0.6583333333333333,0.25540027022361755
endpoint,consumer,0.3333333333333333,0.25409576296806335
endpoint,task,0.0,0.25273066759109497
endpoint,dimension,0.6944444444444443,0.25164875388145447
endpoint,tool,0.4583333333333333,0.25068965554237366
endpoint,service,0.5119047619047619,0.24936118721961975
endpoint,treatment,0.4583333333333333,0.24818205833435059
endpoint,marker,0.0,0.2480219006538391
endpoint,vaccine,0.5119047619047619,0.24564522504806519
