CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
contact,information,0.4783549783549783,0.6469877362251282
contact,email,0.44761904761904764,0.637757420539856
contact,assistance,0.46507936507936504,0.4919493496417999
contact,request,0.42857142857142855,0.4883840084075928
contact,address,0.0,0.4847505986690521
contact,address,0.0,0.4847505986690521
contact,provide,0.42857142857142855,0.47143062949180603
contact,consult,0.8,0.47107619047164917
contact,website,0.42857142857142855,0.4705861508846283
contact,website,0.42857142857142855,0.4705861508846283
contact,member,0.0,0.46963879466056824
contact,member,0.0,0.46963879466056824
contact,mail,0.0,0.4653407633304596
contact,help,0.0,0.46396976709365845
contact,receive,0.42857142857142855,0.46357202529907227
contact,phone,0.5619047619047619,0.46053043007850647
contact,customer,0.4900793650793651,0.44219881296157837
contact,agent,0.5619047619047619,0.43686795234680176
contact,service,0.42857142857142855,0.4209583103656769
contact,number,0.4365079365079365,0.41868114471435547
contact,permission,0.0,0.4078906774520874
contact,order,0.44761904761904764,0.40562111139297485
contact,speak,0.44761904761904764,0.39811238646507263
contact,to,0.5476190476190476,0.39301544427871704
contact,office,0.5396825396825397,0.38983896374702454
contact,area,0.46428571428571425,0.3880190849304199
contact,area,0.46428571428571425,0.3880190849304199
contact,message,0.42857142857142855,0.38732802867889404
contact,person,0.0,0.3855610191822052
contact,apply,0.0,0.3826158046722412
contact,charge,0.5396825396825397,0.38221511244773865
contact,location,0.5238095238095238,0.38155612349510193
contact,location,0.5238095238095238,0.38155612349510193
contact,location,0.5238095238095238,0.38155612349510193
contact,support,0.42857142857142855,0.3786972463130951
contact,support,0.42857142857142855,0.3786972463130951
contact,opportunity,0.5670995670995671,0.3779617249965668
contact,behalf,0.4365079365079365,0.37388285994529724
contact,process,0.5238095238095238,0.3733038604259491
contact,manager,0.5238095238095238,0.373138964176178
contact,manager,0.5238095238095238,0.373138964176178
contact,use,0.0,0.37099501490592957
contact,patient,0.5238095238095238,0.37075909972190857
contact,access,0.4365079365079365,0.36716851592063904
contact,relationship,0.4682539682539682,0.3641726076602936
contact,provider,0.4226190476190476,0.36415305733680725
contact,friend,0.4365079365079365,0.36308562755584717
contact,owner,0.5619047619047619,0.3627196252346039
contact,owner,0.5619047619047619,0.3627196252346039
contact,individual,0.49523809523809526,0.3626432716846466
contact,place,0.5619047619047619,0.3626171946525574
contact,place,0.5619047619047619,0.3626171946525574
contact,material,0.3452380952380952,0.3600570559501648
contact,material,0.3452380952380952,0.3600570559501648
contact,broker,0.4365079365079365,0.3581376373767853
contact,broker,0.4365079365079365,0.3581376373767853
contact,sign,0.46428571428571425,0.3560653030872345
contact,account,0.6190476190476191,0.35478219389915466
contact,feel,0.0,0.3532072603702545
contact,buyer,0.0,0.35184428095817566
contact,page,0.0,0.3504672050476074
contact,page,0.0,0.3504672050476074
contact,user,0.0,0.3496825397014618
contact,attend,0.373015873015873,0.34784743189811707
contact,event,0.5619047619047619,0.3448207676410675
contact,time,0.0,0.34438350796699524
contact,time,0.0,0.34438350796699524
contact,purchase,0.5119047619047619,0.3438856303691864
contact,name,0.46428571428571425,0.34149959683418274
contact,department,0.46507936507936504,0.33847397565841675
contact,exchange,0.4900793650793651,0.33782342076301575
contact,attorney,0.4900793650793651,0.33627042174339294
contact,donation,0.6071428571428571,0.335873544216156
contact,meeting,0.42857142857142855,0.33549192547798157
contact,conversation,0.6436507936507937,0.3350924849510193
contact,product,0.6190476190476191,0.3344447910785675
contact,product,0.6190476190476191,0.3344447910785675
contact,experience,0.4142857142857143,0.3325759470462799
contact,concern,0.8,0.33209118247032166
contact,right,0.44761904761904764,0.3310379683971405
contact,position,0.5119047619047619,0.3294791579246521
contact,attention,0.4761904761904761,0.32812175154685974
contact,recipient,0.5026455026455027,0.327846497297287
contact,recipient,0.5026455026455027,0.327846497297287
contact,responsibility,0.5476190476190476,0.32705527544021606
contact,care,0.46428571428571425,0.32560911774635315
contact,permit,0.4365079365079365,0.32503989338874817
contact,company,0.6190476190476191,0.3239300549030304
contact,chance,0.6626984126984127,0.323764830827713
contact,response,0.5119047619047619,0.3236517310142517
contact,organization,0.5515873015873015,0.3226763606071472
contact,transfer,0.4900793650793651,0.3226127624511719
contact,respect,0.5238095238095238,0.32229310274124146
contact,officer,0.5238095238095238,0.3216654658317566
contact,manner,0.4365079365079365,0.3210241198539734
contact,manage,0.5396825396825397,0.3192455768585205
contact,part,0.46428571428571425,0.3177277743816376
contact,establish,0.5026455026455027,0.3155716359615326
contact,employer,0.4226190476190476,0.31458160281181335
contact,employer,0.4226190476190476,0.31458160281181335
contact,association,0.5616883116883117,0.3138149678707123
contact,instructor,0.6571428571428571,0.3136201798915863
contact,travel,0.4365079365079365,0.3134922683238983
contact,direction,0.335978835978836,0.3134436309337616
contact,employee,0.4226190476190476,0.3133627474308014
contact,participant,0.5616883116883117,0.3125773072242737
contact,participant,0.5616883116883117,0.3125773072242737
contact,participant,0.5616883116883117,0.3125773072242737
contact,list,0.46428571428571425,0.31253179907798767
contact,from,0.46428571428571425,0.31095877289772034
contact,invitation,0.6571428571428571,0.3108033537864685
contact,supply,0.0,0.31040892004966736
contact,vehicle,0.42857142857142855,0.3100883960723877
contact,interest,0.6011904761904762,0.30967918038368225
contact,supplier,0.0,0.3094780445098877
contact,seller,0.0,0.30697083473205566
contact,situation,0.5873015873015873,0.30459991097450256
contact,emergency,0.41798941798941797,0.3042444586753845
contact,input,0.5619047619047619,0.30345407128334045
contact,database,0.3452380952380952,0.3031560778617859
contact,community,0.671957671957672,0.3022995591163635
contact,line,0.46428571428571425,0.30102741718292236
contact,property,0.5119047619047619,0.300963819026947
contact,job,0.4920634920634921,0.30088484287261963
contact,subject,0.5238095238095238,0.3008686304092407
contact,invoice,0.5079365079365079,0.2999117076396942
contact,doctor,0.5317460317460317,0.2998715043067932
contact,view,0.0,0.2998468279838562
contact,complete,0.6011904761904762,0.29976460337638855
contact,step,0.46428571428571425,0.29960542917251587
contact,group,0.44761904761904764,0.29955267906188965
contact,description,0.48917748917748916,0.29865267872810364
contact,purpose,0.0,0.29845547676086426
contact,guide,0.0,0.29787778854370117
contact,guide,0.0,0.29787778854370117
contact,change,0.5317460317460317,0.2968176305294037
contact,director,0.3452380952380952,0.29663845896720886
contact,hear,0.46428571428571425,0.29658886790275574
contact,coordinate,0.7904761904761906,0.2964244484901428
contact,coordinate,0.7904761904761906,0.2964244484901428
contact,employment,0.49523809523809526,0.2963312566280365
contact,date,0.46428571428571425,0.2962738275527954
contact,donor,0.5619047619047619,0.2960484027862549
contact,donor,0.5619047619047619,0.2960484027862549
