CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
colony,colony,1.0,1.0
colony,island,0.5555555555555555,0.5196175575256348
colony,population,0.5111111111111111,0.4996523857116699
colony,population,0.5111111111111111,0.4996523857116699
colony,colonist,0.9097222222222223,0.4694516360759735
colony,village,0.4365079365079365,0.4220280945301056
colony,continent,0.611111111111111,0.4204007685184479
colony,coast,0.5777777777777778,0.41407668590545654
colony,plantation,0.5111111111111111,0.4101237654685974
colony,captive,0.4365079365079365,0.3995697796344757
colony,society,0.5317460317460317,0.38847997784614563
colony,independence,0.4166666666666667,0.3780888319015503
colony,slavery,0.5396825396825397,0.3638567328453064
colony,century,0.6428571428571429,0.3622901141643524
colony,rebellion,0.4259259259259259,0.36195001006126404
colony,capital,0.4365079365079365,0.3552267551422119
colony,town,0.611111111111111,0.3540535271167755
colony,escape,0.4444444444444444,0.35207808017730713
colony,kingdom,0.373015873015873,0.3513937294483185
colony,missionary,0.6,0.35107314586639404
colony,militia,0.4365079365079365,0.346441388130188
colony,sea,0.0,0.3456335663795471
colony,native,0.0,0.3453863859176636
colony,expedition,0.0,0.34454062581062317
colony,slave,0.45555555555555555,0.3441348373889923
colony,residence,0.4259259259259259,0.342636376619339
colony,homeland,0.625,0.3405103385448456
colony,ancestor,0.5138888888888888,0.34049034118652344
colony,resident,0.4305555555555555,0.33884987235069275
colony,establish,0.4259259259259259,0.3386063575744629
colony,congregation,0.5833333333333334,0.33813950419425964
colony,ship,0.0,0.3362317979335785
colony,regiment,0.4305555555555555,0.33355310559272766
colony,rebel,0.45555555555555555,0.3305148780345917
colony,smallpox,0.5277777777777778,0.32962045073509216
colony,eradication,0.0,0.3282738924026489
colony,occupation,0.3444444444444444,0.3280613422393799
colony,city,0.611111111111111,0.3255190849304199
colony,city,0.611111111111111,0.3255190849304199
colony,nation,0.5555555555555555,0.32533177733421326
colony,mission,0.5396825396825397,0.3243986666202545
colony,mission,0.5396825396825397,0.3243986666202545
colony,human,0.45555555555555555,0.31768038868904114
colony,breed,0.0,0.3159557580947876
colony,country,0.7968253968253969,0.3150860369205475
colony,country,0.7968253968253969,0.3150860369205475
colony,descendant,0.5111111111111111,0.3148585855960846
colony,region,0.5555555555555555,0.3135417699813843
colony,prisoner,0.5277777777777778,0.31209325790405273
colony,troop,0.5777777777777778,0.3115862309932709
colony,community,0.762962962962963,0.31152206659317017
colony,queen,0.45555555555555555,0.3101857006549835
colony,church,0.4444444444444444,0.30753257870674133
colony,origin,0.5555555555555555,0.3072371482849121
colony,origin,0.5555555555555555,0.3072371482849121
colony,cave,0.47222222222222215,0.3067326545715332
colony,emancipation,0.3333333333333333,0.3057289123535156
colony,captain,0.5396825396825397,0.30453354120254517
colony,vessel,0.0,0.3043479323387146
colony,liberty,0.5396825396825397,0.3024333417415619
colony,tourist,0.4365079365079365,0.30231499671936035
colony,area,0.0,0.30146536231040955
colony,area,0.0,0.30146536231040955
colony,fate,0.0,0.301443487405777
colony,castle,0.5555555555555555,0.3013409674167633
colony,house,0.45555555555555555,0.3007294535636902
colony,prison,0.5555555555555555,0.3004448115825653
colony,ocean,0.5888888888888889,0.2992554008960724
colony,cemetery,0.5277777777777778,0.2947847545146942
colony,tavern,0.4444444444444444,0.29464292526245117
colony,enemy,0.45555555555555555,0.29380878806114197
colony,governor,0.5138888888888888,0.29289868474006653
colony,plant,0.5777777777777778,0.29241880774497986
colony,diocese,0.4365079365079365,0.29032278060913086
colony,diocese,0.4365079365079365,0.29032278060913086
colony,war,0.0,0.287116676568985
colony,carpenter,0.5185185185185185,0.28705912828445435
colony,carpenter,0.5185185185185185,0.28705912828445435
colony,camp,0.47222222222222215,0.2867696285247803
colony,birthplace,0.4222222222222222,0.28631260991096497
colony,monument,0.5277777777777778,0.2861005961894989
colony,animal,0.0,0.28605276346206665
colony,government,0.5111111111111111,0.2848689556121826
colony,jurisdiction,0.0,0.28347763419151306
colony,institution,0.41919191919191917,0.2831534147262573
colony,state,0.0,0.2816493511199951
colony,arrival,0.0,0.2815188467502594
colony,widow,0.45555555555555555,0.28037774562835693
colony,legislature,0.41919191919191917,0.2803431451320648
colony,soldier,0.5396825396825397,0.2781667411327362
colony,activity,0.5277777777777778,0.27745363116264343
colony,defend,0.4444444444444444,0.2768467664718628
colony,consequence,0.5909090909090909,0.2733599841594696
colony,flowering,0.5,0.272577166557312
colony,prince,0.4444444444444444,0.27178019285202026
colony,majority,0.5277777777777778,0.2716114819049835
colony,freedom,0.4365079365079365,0.2701295018196106
colony,reproduction,0.4166666666666667,0.2696365714073181
colony,association,0.3383838383838384,0.26936042308807373
colony,belong,0.5555555555555555,0.26921385526657104
colony,thousand,0.5277777777777778,0.26714566349983215
colony,tree,0.0,0.2667137682437897
colony,branch,0.4444444444444444,0.26667526364326477
colony,whole,0.5777777777777778,0.26636385917663574
colony,attack,0.0,0.2656891345977783
colony,birth,0.0,0.26456454396247864
colony,situation,0.0,0.2632368206977844
colony,raid,0.0,0.26033633947372437
colony,disease,0.0,0.26030850410461426
colony,bishop,0.4444444444444444,0.2591730058193207
colony,build,0.45555555555555555,0.25889769196510315
colony,family,0.5555555555555555,0.25847047567367554
colony,abolition,0.5185185185185185,0.2578830122947693
colony,county,0.8222222222222222,0.25748783349990845
colony,merchant,0.5277777777777778,0.2572680115699768
colony,river,0.0,0.2571314573287964
colony,planter,0.5396825396825397,0.2566527724266052
colony,king,0.47222222222222215,0.25642114877700806
colony,status,0.0,0.256125807762146
colony,status,0.0,0.256125807762146
