CQ_String,Enslaved_String,Jaro-Winkler_Score,Cosine_Sim_Score
composition,material,0.4772727272727273,0.5373452305793762
composition,material,0.4772727272727273,0.5373452305793762
composition,component,0.8675062311425947,0.47674742341041565
composition,method,0.3383838383838384,0.46530455350875854
composition,effect,0.5050505050505051,0.4520472288131714
composition,influence,0.4006734006734007,0.43774938583374023
composition,ingredient,0.41313131313131307,0.435537189245224
composition,process,0.5616883116883117,0.41103407740592957
composition,painting,0.6931818181818182,0.40465909242630005
composition,performance,0.49242424242424243,0.3977183699607849
composition,performance,0.49242424242424243,0.3977183699607849
composition,manner,0.41919191919191917,0.39332863688468933
composition,background,0.5242424242424243,0.3927040100097656
composition,piece,0.3606060606060606,0.39166614413261414
composition,introduction,0.5570707070707072,0.38806113600730896
composition,subject,0.41125541125541126,0.38598865270614624
composition,temperature,0.5151515151515151,0.38278713822364807
composition,color,0.6242424242424242,0.379141241312027
composition,color,0.6242424242424242,0.379141241312027
composition,body,0.44696969696969696,0.37894925475120544
composition,medium,0.5050505050505051,0.3774197995662689
composition,study,0.0,0.3756074011325836
composition,study,0.0,0.3756074011325836
composition,study,0.0,0.3756074011325836
composition,intensity,0.5353535353535354,0.3723610043525696
composition,intensity,0.5353535353535354,0.3723610043525696
composition,amount,0.47979797979797983,0.3705550730228424
composition,fraction,0.6265151515151516,0.3674453794956207
composition,shape,0.43030303030303035,0.36653098464012146
composition,shape,0.43030303030303035,0.36653098464012146
composition,contain,0.6562770562770562,0.36438873410224915
composition,quantity,0.3106060606060606,0.36214539408683777
composition,quantity,0.3106060606060606,0.36214539408683777
composition,contribution,0.6922799422799423,0.3594629764556885
composition,context,0.5670995670995671,0.35931986570358276
composition,content,0.5670995670995671,0.35799384117126465
composition,content,0.5670995670995671,0.35799384117126465
composition,portion,0.6897546897546897,0.35674160718917847
composition,film,0.44696969696969696,0.3549984395503998
composition,affect,0.5050505050505051,0.3535154163837433
composition,reproduction,0.5707070707070706,0.35059574246406555
composition,distribution,0.6262626262626263,0.3495050370693207
composition,strength,0.4053030303030303,0.34918174147605896
composition,poem,0.5631313131313131,0.3438766896724701
composition,dimension,0.6033670033670034,0.34210896492004395
composition,impact,0.5934343434343434,0.3399181663990021
composition,basis,0.5272727272727272,0.3343372344970703
composition,ink,0.0,0.3342731297016144
composition,treatment,0.42424242424242414,0.3321886956691742
composition,treatment,0.42424242424242414,0.3321886956691742
composition,product,0.45598845598845594,0.33119726181030273
composition,product,0.45598845598845594,0.33119726181030273
composition,result,0.5050505050505051,0.32986927032470703
composition,result,0.5050505050505051,0.32986927032470703
composition,paper,0.43030303030303035,0.32896825671195984
composition,depth,0.5272727272727272,0.3264191448688507
composition,minor,0.3606060606060606,0.32521310448646545
composition,detail,0.41919191919191917,0.325156569480896
composition,representation,0.6024531024531025,0.32505908608436584
