hasAreaOfResearch	Research.ttl	1
hasAuthor	Research.ttl	1
hasDiploma	Research.ttl	1
hasEndDate	Research.ttl	1
hasName	Research.ttl	1
hasPublication	Research.ttl	1
hasPublicationDate	Research.ttl	1
hasResearchTopic	Research.ttl	1
hasResearcher	Research.ttl	1
hasStartDate	Research.ttl	1
hasSubject	Research.ttl	1
hasSubjectField	Research.ttl	1
hasTitle	Research.ttl	1
hasTopic	Research.ttl	1
haspublication	Research.ttl	1
hasresearcher	Research.ttl	1
inField	Research.ttl	1
institution	Research.ttl	1
isAbout	Research.ttl	1
isProducedBy	Research.ttl	1
isWrittenBy	Research.ttl	1
name	Research.ttl	1
outputs	Research.ttl	1
performs	Research.ttl	1
publication	Research.ttl	1
publishedIn	Research.ttl	1
publishes	Research.ttl	1
researchTopic	Research.ttl	1
researchedBy	Research.ttl	1
researcher	Research.ttl	1
resultsIn	Research.ttl	1
specializesIn	Research.ttl	1
startDate	Research.ttl	1
studies	Research.ttl	1
study	Research.ttl	1
supports	Research.ttl	1
title	Research.ttl	1
topic	Research.ttl	1
uses	Research.ttl	1
usesMethod	Research.ttl	1
workAt	Research.ttl	1
belongsToObject	Side.ttl	1
hasBackSide	Side.ttl	1
hasFrontSide	Side.ttl	1
hasLeftSide	Side.ttl	1
hasLength	Side.ttl	1
hasOpponent	Side.ttl	1
hasOrientation	Side.ttl	1
hasRelatedObject	Side.ttl	1
hasRightSide	Side.ttl	1
hasSide	Side.ttl	1
hasSideType	Side.ttl	1
isSideOf	Side.ttl	1
opposite	Side.ttl	1
oppositeTo	Side.ttl	1
relatedTo	Side.ttl	1
symmetricTo	Side.ttl	1
age	Others.ttl	1
attends	Others.ttl	1
description	Others.ttl	1
gender	Others.ttl	1
groupName	Others.ttl	1
hasAge	Others.ttl	1
hasAttribute	Others.ttl	1
hasColor	Others.ttl	1
hasLocation	Others.ttl	1
hasManufacturer	Others.ttl	1
hasName	Others.ttl	1
hasNationality	Others.ttl	1
hasOccupation	Others.ttl	1
hasParameter	Others.ttl	1
hasRelationshipWith	Others.ttl	1
hasShape	Others.ttl	1
hasSpecies	Others.ttl	1
id	Others.ttl	1
interactsWith	Others.ttl	1
isConsideredOther	Others.ttl	1
isProvided	Others.ttl	1
livesIn	Others.ttl	1
location	Others.ttl	1
manufacturer	Others.ttl	1
memberOf	Others.ttl	1
name	Others.ttl	1
othersAddress	Others.ttl	1
othersAge	Others.ttl	1
othersGender	Others.ttl	1
othersName	Others.ttl	1
othersNationality	Others.ttl	1
othersOccupation	Others.ttl	1
provides	Others.ttl	1
relatedTo	Others.ttl	1
species	Others.ttl	1
beginningOfYear	Year.ttl	1
endOfYear	Year.ttl	1
followedBy	Year.ttl	1
hasDay	Year.ttl	1
hasEvent	Year.ttl	1
hasMonth	Year.ttl	1
hasSeason	Year.ttl	1
hasYear	Year.ttl	1
inYear	Year.ttl	1
isLeap	Year.ttl	1
isLeapYear	Year.ttl	1
isYearOf	Year.ttl	1
number	Year.ttl	1
numberOfDay	Year.ttl	1
numberOfMonth	Year.ttl	1
numberOfYear	Year.ttl	1
precededBy	Year.ttl	1
year	Year.ttl	1
yearID	Year.ttl	1
yearNumber	Year.ttl	1
birthDate	Life.ttl	1
breathe	Life.ttl	1
consume	Life.ttl	1
deathDate	Life.ttl	1
eat	Life.ttl	1
grow	Life.ttl	1
habitat	Life.ttl	1
hasAge	Life.ttl	1
hasBeginning	Life.ttl	1
hasBirth	Life.ttl	1
hasCells	Life.ttl	1
hasChild	Life.ttl	1
hasDeath	Life.ttl	1
hasEnd	Life.ttl	1
hasEnvironment	Life.ttl	1
hasForm	Life.ttl	1
hasLife	Life.ttl	1
hasLifeCycle	Life.ttl	1
hasLifeSpan	Life.ttl	1
hasLifeStage	Life.ttl	1
hasName	Life.ttl	1
hasOrganism	Life.ttl	1
hasParent	Life.ttl	1
hasSibling	Life.ttl	1
hasSpecies	Life.ttl	1
hasTaxonomicRank	Life.ttl	1
lifeSpan	Life.ttl	1
lifespan	Life.ttl	1
name	Life.ttl	1
reproduce	Life.ttl	1
brand	Couch.ttl	1
color	Couch.ttl	1
colour	Couch.ttl	1
depth	Couch.ttl	1
dimensions	Couch.ttl	1
hasBrand	Couch.ttl	1
hasColor	Couch.ttl	1
hasCushion	Couch.ttl	1
hasCushions	Couch.ttl	1
hasDimension	Couch.ttl	1
hasDimensions	Couch.ttl	1
hasManufacturer	Couch.ttl	1
hasMaterial	Couch.ttl	1
hasPrice	Couch.ttl	1
hasSeatDepth	Couch.ttl	1
hasSize	Couch.ttl	1
hasStyle	Couch.ttl	1
hasType	Couch.ttl	1
hasUpholstery	Couch.ttl	1
hasUpholsteryMaterial	Couch.ttl	1
height	Couch.ttl	1
isConvertible	Couch.ttl	1
isInLivingRoom	Couch.ttl	1
isUpholstered	Couch.ttl	1
length	Couch.ttl	1
manufacturer	Couch.ttl	1
material	Couch.ttl	1
model	Couch.ttl	1
size	Couch.ttl	1
style	Couch.ttl	1
width	Couch.ttl	1
accommodates	Room.ttl	1
accommodatesPerson	Room.ttl	1
area	Room.ttl	1
belongsInFloor	Room.ttl	1
belongsTo	Room.ttl	1
belongsToBuilding	Room.ttl	1
belongsToFloor	Room.ttl	1
capacity	Room.ttl	1
color	Room.ttl	1
floorArea	Room.ttl	1
hasArea	Room.ttl	1
hasCapacity	Room.ttl	1
hasDoor	Room.ttl	1
hasFunction	Room.ttl	1
hasFurniture	Room.ttl	1
hasName	Room.ttl	1
hasNumber	Room.ttl	1
hasOccupant	Room.ttl	1
hasRoom	Room.ttl	1
hasRoomNumber	Room.ttl	1
hasSize	Room.ttl	1
hasType	Room.ttl	1
hasWindow	Room.ttl	1
isLocatedIn	Room.ttl	1
isOccupied	Room.ttl	1
isOfType	Room.ttl	1
isPartOf	Room.ttl	1
locatedIn	Room.ttl	1
name	Room.ttl	1
number	Room.ttl	1
roomName	Room.ttl	1
roomNumber	Room.ttl	1
roomOccupancy	Room.ttl	1
roomType	Room.ttl	1
size	Room.ttl	1
type	Room.ttl	1
typeOfRoom	Room.ttl	1
breakfast	Morning.ttl	1
breakfastTime	Morning.ttl	1
coffee	Morning.ttl	1
does	Morning.ttl	1
endtime	Morning.ttl	1
endsAt	Morning.ttl	1
exercise	Morning.ttl	1
follows	Morning.ttl	1
hasActivity	Morning.ttl	1
hasAlarm	Morning.ttl	1
hasBreakfast	Morning.ttl	1
hasEndTime	Morning.ttl	1
hasMeal	Morning.ttl	1
hasMorning	Morning.ttl	1
hasPart	Morning.ttl	1
hasRoutine	Morning.ttl	1
hasStartTime	Morning.ttl	1
includes	Morning.ttl	1
isEarly	Morning.ttl	1
isPartOf	Morning.ttl	1
isPartOfDay	Morning.ttl	1
starttime	Morning.ttl	1
startsAt	Morning.ttl	1
startsWith	Morning.ttl	1
sunrise	Morning.ttl	1
time	Morning.ttl	1
wakeup	Morning.ttl	1
workStart	Morning.ttl	1
address	Party.ttl	1
age	Party.ttl	1
attendedBy	Party.ttl	1
attendee	Party.ttl	1
city	Party.ttl	1
date	Party.ttl	1
guest	Party.ttl	1
hasAttendee	Party.ttl	1
hasBirthDate	Party.ttl	1
hasDate	Party.ttl	1
hasDateTime	Party.ttl	1
hasEvent	Party.ttl	1
hasGuest	Party.ttl	1
hasHost	Party.ttl	1
hasLeader	Party.ttl	1
hasLocation	Party.ttl	1
hasMember	Party.ttl	1
hasName	Party.ttl	1
hasOrganizer	Party.ttl	1
hasPartyType	Party.ttl	1
hasTheme	Party.ttl	1
hasTime	Party.ttl	1
hostedBy	Party.ttl	1
location	Party.ttl	1
member	Party.ttl	1
music	Party.ttl	1
name	Party.ttl	1
organisedBy	Party.ttl	1
organizedBy	Party.ttl	1
participatesIn	Party.ttl	1
provide	Party.ttl	1
theme	Party.ttl	1
zipcode	Party.ttl	1
age	Family.ttl	1
belongsTo	Family.ttl	1
birthDate	Family.ttl	1
birthdate	Family.ttl	1
child	Family.ttl	1
childOf	Family.ttl	1
dateOfBirth	Family.ttl	1
deathDate	Family.ttl	1
divorceDate	Family.ttl	1
familyMember	Family.ttl	1
father	Family.ttl	1
firstName	Family.ttl	1
gender	Family.ttl	1
hasAge	Family.ttl	1
hasBirthDate	Family.ttl	1
hasChild	Family.ttl	1
hasDateOfBirth	Family.ttl	1
hasDaughter	Family.ttl	1
hasFather	Family.ttl	1
hasFirstName	Family.ttl	1
hasGender	Family.ttl	1
hasLastName	Family.ttl	1
hasMember	Family.ttl	1
hasMother	Family.ttl	1
hasName	Family.ttl	1
hasParent	Family.ttl	1
hasSibling	Family.ttl	1
hasSon	Family.ttl	1
hasSpouse	Family.ttl	1
isAlive	Family.ttl	1
isChildOf	Family.ttl	1
isFemale	Family.ttl	1
isMale	Family.ttl	1
isMarriedTo	Family.ttl	1
isParentOf	Family.ttl	1
isSiblingOf	Family.ttl	1
lastName	Family.ttl	1
marriageDate	Family.ttl	1
married	Family.ttl	1
member	Family.ttl	1
mother	Family.ttl	1
name	Family.ttl	1
partOfFamily	Family.ttl	1
sibling	Family.ttl	1
spouseOf	Family.ttl	1
endTime	Hour.ttl	1
hasHour	Hour.ttl	1
hasMinute	Hour.ttl	1
hasMinutes	Hour.ttl	1
hasNumber	Hour.ttl	1
hasNumberOfHours	Hour.ttl	1
hasNumberOfMinutes	Hour.ttl	1
hasSecond	Hour.ttl	1
hasTemporalDuration	Hour.ttl	1
hourOfDay	Hour.ttl	1
hourValue	Hour.ttl	1
hours	Hour.ttl	1
isInTimeZone	Hour.ttl	1
isPartOf	Hour.ttl	1
isPartOfDay	Hour.ttl	1
startTime	Hour.ttl	1
area	City.ttl	1
areaInSqKm	City.ttl	1
capital	City.ttl	1
capitalOf	City.ttl	1
cityContainedInCountry	City.ttl	1
country	City.ttl	1
countryName	City.ttl	1
elevation	City.ttl	1
hasArea	City.ttl	1
hasMayor	City.ttl	1
hasName	City.ttl	1
hasPopulation	City.ttl	1
isCapital	City.ttl	1
isCapitalOf	City.ttl	1
isInCountry	City.ttl	1
isLocatedIn	City.ttl	1
isPartOf	City.ttl	1
locatedIn	City.ttl	1
locatedInCountry	City.ttl	1
name	City.ttl	1
partOfCountry	City.ttl	1
population	City.ttl	1
provide	City.ttl	1
timeZone	City.ttl	1
atLocation	Study.ttl	1
attends	Study.ttl	1
belongsTo	Study.ttl	1
courseOfStudy	Study.ttl	1
duration	Study.ttl	1
enrolledIn	Study.ttl	1
focusArea	Study.ttl	1
hasCourse	Study.ttl	1
hasDuration	Study.ttl	1
hasID	Study.ttl	1
hasInvestigator	Study.ttl	1
hasLevel	Study.ttl	1
hasLocation	Study.ttl	1
hasMethod	Study.ttl	1
hasName	Study.ttl	1
hasPublication	Study.ttl	1
hasResearcher	Study.ttl	1
hasResult	Study.ttl	1
hasStudent	Study.ttl	1
hasStudy	Study.ttl	1
hasStudyArea	Study.ttl	1
hasStudyDate	Study.ttl	1
hasStudyID	Study.ttl	1
hasStudyName	Study.ttl	1
hasStudyTopic	Study.ttl	1
hasSubject	Study.ttl	1
hasTitle	Study.ttl	1
hasTopic	Study.ttl	1
isCourseOf	Study.ttl	1
isEnrolledIn	Study.ttl	1
isInInstitution	Study.ttl	1
isPartOf	Study.ttl	1
isStudiedBy	Study.ttl	1
isStudyBy	Study.ttl	1
isStudying	Study.ttl	1
isTaughtBy	Study.ttl	1
isTutoredBy	Study.ttl	1
name	Study.ttl	1
partOfCurriculum	Study.ttl	1
reads	Study.ttl	1
researcher	Study.ttl	1
student	Study.ttl	1
studentID	Study.ttl	1
studentName	Study.ttl	1
studiedBy	Study.ttl	1
studies	Study.ttl	1
subject	Study.ttl	1
takesPlaceAt	Study.ttl	1
taughtBy	Study.ttl	1
teaches	Study.ttl	1
title	Study.ttl	1
uniName	Study.ttl	1
uses	Study.ttl	1
usesSourceMaterial	Study.ttl	1
cost	Service.ttl	1
description	Service.ttl	1
endTime	Service.ttl	1
hasConsumer	Service.ttl	1
hasCost	Service.ttl	1
hasCustomer	Service.ttl	1
hasDuration	Service.ttl	1
hasLocation	Service.ttl	1
hasName	Service.ttl	1
hasPrice	Service.ttl	1
hasProvider	Service.ttl	1
hasRate	Service.ttl	1
hasServiceConsumer	Service.ttl	1
hasServiceDuration	Service.ttl	1
hasServiceProvider	Service.ttl	1
hasType	Service.ttl	1
isPaid	Service.ttl	1
isProvidedBy	Service.ttl	1
locatedAt	Service.ttl	1
location	Service.ttl	1
name	Service.ttl	1
offeredBy	Service.ttl	1
price	Service.ttl	1
providedBy	Service.ttl	1
provider	Service.ttl	1
providerLocation	Service.ttl	1
providerName	Service.ttl	1
provides	Service.ttl	1
providesService	Service.ttl	1
rating	Service.ttl	1
serviceConsumer	Service.ttl	1
serviceCost	Service.ttl	1
serviceName	Service.ttl	1
serviceProvider	Service.ttl	1
serviceRating	Service.ttl	1
serviceType	Service.ttl	1
startTime	Service.ttl	1
type	Service.ttl	1
uses	Service.ttl	1
usesService	Service.ttl	1
area	Country.ttl	1
callingCode	Country.ttl	1
capital	Country.ttl	1
capitalCity	Country.ttl	1
cityName	Country.ttl	1
cityPopulation	Country.ttl	1
continent	Country.ttl	1
currency	Country.ttl	1
hasArea	Country.ttl	1
hasBorderWith	Country.ttl	1
hasCapital	Country.ttl	1
hasCityName	Country.ttl	1
hasCurrency	Country.ttl	1
hasGDP	Country.ttl	1
hasLanguageName	Country.ttl	1
hasName	Country.ttl	1
hasOfficialLanguage	Country.ttl	1
hasPopulation	Country.ttl	1
isInContinent	Country.ttl	1
isLocatedIn	Country.ttl	1
isLocatedInContinent	Country.ttl	1
language	Country.ttl	1
name	Country.ttl	1
officialLanguage	Country.ttl	1
population	Country.ttl	1
description	Thing.ttl	1
existsIn	Thing.ttl	1
hasAbstract	Thing.ttl	1
hasColor	Thing.ttl	1
hasDescription	Thing.ttl	1
hasName	Thing.ttl	1
hasPart	Thing.ttl	1
hasProperty	Thing.ttl	1
hasShape	Thing.ttl	1
hasSize	Thing.ttl	1
hasSymbol	Thing.ttl	1
hasTexture	Thing.ttl	1
involves	Thing.ttl	1
isComposedOf	Thing.ttl	1
isMadeOf	Thing.ttl	1
isPartOf	Thing.ttl	1
isUsedFor	Thing.ttl	1
name	Thing.ttl	1
assertedBy	Fact.ttl	1
dateRecorded	Fact.ttl	1
dateVerified	Fact.ttl	1
description	Fact.ttl	1
factStatement	Fact.ttl	1
hasCategoryName	Fact.ttl	1
hasDate	Fact.ttl	1
hasDateVerified	Fact.ttl	1
hasDescription	Fact.ttl	1
hasFact	Fact.ttl	1
hasFactSource	Fact.ttl	1
hasFactText	Fact.ttl	1
hasFactTopic	Fact.ttl	1
hasFactType	Fact.ttl	1
hasFactValue	Fact.ttl	1
hasId	Fact.ttl	1
hasObject	Fact.ttl	1
hasPredicate	Fact.ttl	1
hasReporter	Fact.ttl	1
hasSource	Fact.ttl	1
hasSourceName	Fact.ttl	1
hasSourceUrl	Fact.ttl	1
hasStatement	Fact.ttl	1
hasSubject	Fact.ttl	1
hasValue	Fact.ttl	1
hasVerification	Fact.ttl	1
hasVerificationStatus	Fact.ttl	1
isAbout	Fact.ttl	1
isFactAbout	Fact.ttl	1
isFactChecked	Fact.ttl	1
isFactOfCategory	Fact.ttl	1
isSourceVerified	Fact.ttl	1
isVerified	Fact.ttl	1
relatedTo	Fact.ttl	1
relatedto	Fact.ttl	1
source	Fact.ttl	1
sourceReference	Fact.ttl	1
subject	Fact.ttl	1
validity	Fact.ttl	1
verified	Fact.ttl	1
hasDuration	Minute.ttl	1
hasMinute	Minute.ttl	1
hasMinutes	Minute.ttl	1
hasNumber	Minute.ttl	1
hasNumberOfMinutes	Minute.ttl	1
hasNumberOfSeconds	Minute.ttl	1
hasNumericValue	Minute.ttl	1
hasSeconds	Minute.ttl	1
hasTemporalDuration	Minute.ttl	1
hasUnit	Minute.ttl	1
isEquivalentTo	Minute.ttl	1
isMinuteIn	Minute.ttl	1
minuteInHour	Minute.ttl	1
minuteInTime	Minute.ttl	1
numericDuration	Minute.ttl	1
ofHour	Minute.ttl	1
partOfHour	Minute.ttl	1
secondInMinute	Minute.ttl	1
secondInTime	Minute.ttl	1
unitMinute	Minute.ttl	1
affectEnvironment	Power.ttl	1
amount	Power.ttl	1
amountOfPower	Power.ttl	1
calculatesPower	Power.ttl	1
capacity	Power.ttl	1
control	Power.ttl	1
derivedFrom	Power.ttl	1
generate	Power.ttl	1
hasMagnitude	Power.ttl	1
hasPower	Power.ttl	1
hasPowerOver	Power.ttl	1
hasSource	Power.ttl	1
hasUnit	Power.ttl	1
hasValue	Power.ttl	1
isGeneratedBy	Power.ttl	1
isMeasuredIn	Power.ttl	1
isUsedIn	Power.ttl	1
measuredIn	Power.ttl	1
powerGeneration	Power.ttl	1
powerMeasure	Power.ttl	1
source	Power.ttl	1
unit	Power.ttl	1
brand	Loveseat.ttl	1
color	Loveseat.ttl	1
depth	Loveseat.ttl	1
hasColor	Loveseat.ttl	1
hasColour	Loveseat.ttl	1
hasDimension	Loveseat.ttl	1
hasDimensions	Loveseat.ttl	1
hasManufacturer	Loveseat.ttl	1
hasMaterial	Loveseat.ttl	1
hasSize	Loveseat.ttl	1
hasStyle	Loveseat.ttl	1
hasUpholstery	Loveseat.ttl	1
hasWidth	Loveseat.ttl	1
height	Loveseat.ttl	1
isPartOfCollection	Loveseat.ttl	1
isUpholstered	Loveseat.ttl	1
isUsedIndoors	Loveseat.ttl	1
isUsedOutdoors	Loveseat.ttl	1
material	Loveseat.ttl	1
materialUsed	Loveseat.ttl	1
price	Loveseat.ttl	1
seatingCapacity	Loveseat.ttl	1
size	Loveseat.ttl	1
width	Loveseat.ttl	1
activity	Community.ttl	1
age	Community.ttl	1
attendsEvent	Community.ttl	1
belongs	Community.ttl	1
belongsTo	Community.ttl	1
commentedBy	Community.ttl	1
communityLeader	Community.ttl	1
communityLocation	Community.ttl	1
communityMember	Community.ttl	1
communityName	Community.ttl	1
coordinator	Community.ttl	1
date	Community.ttl	1
eventDate	Community.ttl	1
existsIn	Community.ttl	1
gender	Community.ttl	1
goal	Community.ttl	1
hasActivity	Community.ttl	1
hasAge	Community.ttl	1
hasComment	Community.ttl	1
hasCommonInterest	Community.ttl	1
hasCommunityRole	Community.ttl	1
hasCulturalIdentity	Community.ttl	1
hasCulture	Community.ttl	1
hasEvent	Community.ttl	1
hasGender	Community.ttl	1
hasInstitution	Community.ttl	1
hasInterest	Community.ttl	1
hasLeader	Community.ttl	1
hasLocation	Community.ttl	1
hasMember	Community.ttl	1
hasName	Community.ttl	1
hasPost	Community.ttl	1
hasRole	Community.ttl	1
hasVolunteer	Community.ttl	1
heldIn	Community.ttl	1
holdsEvent	Community.ttl	1
isLocatedIn	Community.ttl	1
joined	Community.ttl	1
joinedDate	Community.ttl	1
leader	Community.ttl	1
leaderName	Community.ttl	1
locatedAt	Community.ttl	1
locatedIn	Community.ttl	1
location	Community.ttl	1
member	Community.ttl	1
memberCount	Community.ttl	1
memberName	Community.ttl	1
memberOf	Community.ttl	1
name	Community.ttl	1
occupation	Community.ttl	1
organizedBy	Community.ttl	1
participant	Community.ttl	1
participatesIn	Community.ttl	1
personAge	Community.ttl	1
personName	Community.ttl	1
population	Community.ttl	1
postDate	Community.ttl	1
postTitle	Community.ttl	1
providesService	Community.ttl	1
volunteerName	Community.ttl	1
writtenBy	Community.ttl	1
affectsEntity	Change.ttl	1
causedBy	Change.ttl	1
causes	Change.ttl	1
changeCausedBy	Change.ttl	1
changeIntensity	Change.ttl	1
changeOccursIn	Change.ttl	1
effects	Change.ttl	1
hasAffectedObject	Change.ttl	1
hasBeginState	Change.ttl	1
hasCause	Change.ttl	1
hasChange	Change.ttl	1
hasChangeAgent	Change.ttl	1
hasChangeDate	Change.ttl	1
hasChangeEnd	Change.ttl	1
hasChangeEndState	Change.ttl	1
hasChangeStart	Change.ttl	1
hasChangeStartState	Change.ttl	1
hasChangeType	Change.ttl	1
hasContext	Change.ttl	1
hasEndState	Change.ttl	1
hasEndTime	Change.ttl	1
hasFinalValue	Change.ttl	1
hasImpact	Change.ttl	1
hasInitialValue	Change.ttl	1
hasInitiator	Change.ttl	1
hasLocation	Change.ttl	1
hasNewState	Change.ttl	1
hasOldState	Change.ttl	1
hasResult	Change.ttl	1
hasSource	Change.ttl	1
hasStartState	Change.ttl	1
hasStartTime	Change.ttl	1
hasTarget	Change.ttl	1
hasTime	Change.ttl	1
hasTypeOfChange	Change.ttl	1
isCausedBy	Change.ttl	1
isChangeOf	Change.ttl	1
isTriggeredBy	Change.ttl	1
leadsTo	Change.ttl	1
occurrenceTime	Change.ttl	1
occursAt	Change.ttl	1
resultsIn	Change.ttl	1
type	Change.ttl	1
address	Information.ttl	1
author	Information.ttl	1
businessAddress	Information.ttl	1
businessName	Information.ttl	1
contains	Information.ttl	1
containsData	Information.ttl	1
containsMetadata	Information.ttl	1
content	Information.ttl	1
creationDate	Information.ttl	1
dataType	Information.ttl	1
dateCreated	Information.ttl	1
encodingMethod	Information.ttl	1
encryptionMethod	Information.ttl	1
engagesIn	Information.ttl	1
hasAuthor	Information.ttl	1
hasAvailability	Information.ttl	1
hasConfidentiality	Information.ttl	1
hasContent	Information.ttl	1
hasDataType	Information.ttl	1
hasDate	Information.ttl	1
hasFormat	Information.ttl	1
hasInformation	Information.ttl	1
hasIntegrity	Information.ttl	1
hasPublicationDate	Information.ttl	1
hasReference	Information.ttl	1
hasSource	Information.ttl	1
hasSubject	Information.ttl	1
hasTimestamp	Information.ttl	1
hasTitle	Information.ttl	1
hasType	Information.ttl	1
hasValue	Information.ttl	1
information	Information.ttl	1
informationDescription	Information.ttl	1
informationSource	Information.ttl	1
isAbout	Information.ttl	1
isBasedOn	Information.ttl	1
isBasisFor	Information.ttl	1
isConfidential	Information.ttl	1
isDerivedFrom	Information.ttl	1
isRelevantTo	Information.ttl	1
isStoredIn	Information.ttl	1
isVerified	Information.ttl	1
name	Information.ttl	1
provides	Information.ttl	1
relatedInformation	Information.ttl	1
source	Information.ttl	1
teaches	Information.ttl	1
title	Information.ttl	1
address	House.ttl	1
area	House.ttl	1
hasAddress	House.ttl	1
hasArea	House.ttl	1
hasBackyard	House.ttl	1
hasBathrooms	House.ttl	1
hasBedrooms	House.ttl	1
hasDoor	House.ttl	1
hasGarage	House.ttl	1
hasGarden	House.ttl	1
hasLivingRoom	House.ttl	1
hasName	House.ttl	1
hasNumberOfRooms	House.ttl	1
hasOwner	House.ttl	1
hasPrice	House.ttl	1
hasRoom	House.ttl	1
hasRooms	House.ttl	1
hasWindow	House.ttl	1
isDetached	House.ttl	1
isLocatedIn	House.ttl	1
isOccupied	House.ttl	1
isOwnedBy	House.ttl	1
numberOfRooms	House.ttl	1
ownedBy	House.ttl	1
owner	House.ttl	1
owns	House.ttl	1
roomType	House.ttl	1
associatedWith	End.ttl	1
cause	End.ttl	1
causes	End.ttl	1
consequence	End.ttl	1
date	End.ttl	1
endDate	End.ttl	1
endtime	End.ttl	1
event	End.ttl	1
hasActor	End.ttl	1
hasDate	End.ttl	1
hasEnd	End.ttl	1
hasEndDate	End.ttl	1
hasEndLocation	End.ttl	1
hasEndTime	End.ttl	1
hasTime	End.ttl	1
isEndOf	End.ttl	1
isResultOf	End.ttl	1
locationEnd	End.ttl	1
of	End.ttl	1
ofEvent	End.ttl	1
startDate	End.ttl	1
timePoint	End.ttl	1
deliversFunction	System.ttl	1
hasApplication	System.ttl	1
hasComponent	System.ttl	1
hasConfiguration	System.ttl	1
hasElement	System.ttl	1
hasFunction	System.ttl	1
hasFunctionality	System.ttl	1
hasHardware	System.ttl	1
hasInput	System.ttl	1
hasName	System.ttl	1
hasObjective	System.ttl	1
hasOperatingSystem	System.ttl	1
hasOutput	System.ttl	1
hasPart	System.ttl	1
hasSoftware	System.ttl	1
hasSubSystem	System.ttl	1
hasSubsystem	System.ttl	1
hasVersion	System.ttl	1
id	System.ttl	1
interactsWith	System.ttl	1
isComponentOf	System.ttl	1
isInstalledOn	System.ttl	1
isPartOf	System.ttl	1
name	System.ttl	1
partOf	System.ttl	1
partOfSystem	System.ttl	1
performsFunction	System.ttl	1
provides	System.ttl	1
providesService	System.ttl	1
subSystem	System.ttl	1
subsystemof	System.ttl	1
age	Friend.ttl	1
commonInterest	Friend.ttl	1
friend	Friend.ttl	1
friendOf	Friend.ttl	1
hasAddress	Friend.ttl	1
hasAge	Friend.ttl	1
hasCommonInterest	Friend.ttl	1
hasDuration	Friend.ttl	1
hasFriend	Friend.ttl	1
hasFriendshipEndDate	Friend.ttl	1
hasFriendshipStartDate	Friend.ttl	1
hasGender	Friend.ttl	1
hasKnownSince	Friend.ttl	1
hasName	Friend.ttl	1
hasPhoneNumber	Friend.ttl	1
hasSharedExperience	Friend.ttl	1
isClose	Friend.ttl	1
isFriendOf	Friend.ttl	1
isFriendWith	Friend.ttl	1
knownSince	Friend.ttl	1
knows	Friend.ttl	1
knowsSince	Friend.ttl	1
location	Friend.ttl	1
name	Friend.ttl	1
placeMet	Friend.ttl	1
sharedInterests	Friend.ttl	1
sharesInterestWith	Friend.ttl	1
since	Friend.ttl	1
belongsTo	Hand.ttl	1
canGrasp	Hand.ttl	1
canGrip	Hand.ttl	1
fingerCount	Hand.ttl	1
fingers	Hand.ttl	1
handHasFingers	Hand.ttl	1
handHasPalm	Hand.ttl	1
handHasThumb	Hand.ttl	1
hasFingers	Hand.ttl	1
hasFiveFingers	Hand.ttl	1
hasFunction	Hand.ttl	1
hasNails	Hand.ttl	1
hasNumberOfFingers	Hand.ttl	1
